 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:05.3	0.000531542	00:05.3	0.00061775
00:05.3	0.000534745	00:05.3	0.000608914
00:05.3	0.000537974	00:05.3	0.000599945
00:05.3	0.000541195	00:05.3	0.000590906
00:05.3	0.000544379	00:05.3	0.00058181
00:05.3	0.000547499	00:05.3	0.000572648
00:05.3	0.00055055	00:05.3	0.000563409
00:05.3	0.000553575	00:05.3	0.000554087
00:05.3	0.000556615	00:05.3	0.000544674
00:05.3	0.000559661	00:05.3	0.000535165
00:05.3	0.000562679	00:05.3	0.000525554
00:05.3	0.000565642	00:05.3	0.000515837
00:05.3	0.00056852	00:05.3	0.000506012
00:05.3	0.000571287	00:05.3	0.000496077
00:05.3	0.000573919	00:05.3	0.000486029
00:05.3	0.00057637	00:05.3	0.000475868
00:05.3	0.000578551	00:05.3	0.000465618
00:05.3	0.000580404	00:05.3	0.000455347
00:05.3	0.000581965	00:05.3	0.000445119
00:05.3	0.000583293	00:05.3	0.000434948
00:05.3	0.000584397	00:05.3	0.000424825
00:05.3	0.000585286	00:05.3	0.000414741
00:05.3	0.000586016	00:05.3	0.000404689
00:05.3	0.000586637	00:05.3	0.000394685
00:05.3	0.000587151	00:05.3	0.000384791
00:05.3	0.000587562	00:05.3	0.000375063
00:05.3	0.00058794	00:05.3	0.000365511
00:05.3	0.000588398	00:05.3	0.00035614
00:05.3	0.000588995	00:05.3	0.000347026
00:05.3	0.000589739	00:05.3	0.000338287
00:05.3	0.000590661	00:05.3	0.000329985
00:05.3	0.000591789	00:05.3	0.000322129
00:05.3	0.000593102	00:05.3	0.000314754
00:05.3	0.000594579	00:05.3	0.000307889
00:05.3	0.000596248	00:05.3	0.000301513
00:05.3	0.000598132	00:05.3	0.000295586
00:05.3	0.00060023	00:05.3	0.000290066
00:05.3	0.000602587	00:05.3	0.000284914
00:05.3	0.000605312	00:05.3	0.000280093
00:05.3	0.000608507	00:05.3	0.000275568
00:05.3	0.000612194	00:05.3	0.000271306
00:05.3	0.000616348	00:05.3	0.000267275
00:05.3	0.000620968	00:05.3	0.000263466
00:05.3	0.000626049	00:05.3	0.000259943
00:05.3	0.000631541	00:05.3	0.000256807
00:05.3	0.00063737	00:05.3	0.000254109
00:05.3	0.000643467	00:05.3	0.000251825
00:05.3	0.000649768	00:05.3	0.000249907
00:05.3	0.000656209	00:05.3	0.000248312
00:05.3	0.000662755	00:05.3	0.000246997
00:05.3	0.000669417	00:05.3	0.00024592
00:05.3	0.000676205	00:05.3	0.000245068
00:05.3	0.000683081	00:05.3	0.000244448
00:05.3	0.000689987	00:05.3	0.00024402
00:05.3	0.000696867	00:05.3	0.000243701
00:05.3	0.000703668	00:05.3	0.000243437
00:05.3	0.00071034	00:05.3	0.00024322
00:05.3	0.000716862	00:05.3	0.000243092
00:05.3	0.000723279	00:05.3	0.00024309
00:05.3	0.000729704	00:05.3	0.000243225
00:05.3	0.000736243	00:05.3	0.000243531
00:05.3	0.000742947	00:05.3	0.000244039
00:05.3	0.000749863	00:05.3	0.000244729
00:05.3	0.000757079	00:05.3	0.000245586
00:05.3	0.000764678	00:05.3	0.000246637
00:05.4	0.000772686	00:05.4	0.000247909
00:05.4	0.00078113	00:05.4	0.000249379
00:05.4	0.000790054	00:05.4	0.000251005
00:05.4	0.000799452	00:05.4	0.000252765
00:05.4	0.000809268	00:05.4	0.000254688
00:05.4	0.000819498	00:05.4	0.0002568
00:05.4	0.000830179	00:05.4	0.000259076
00:05.4	0.000841298	00:05.4	0.000261471
00:05.4	0.000852797	00:05.4	0.000263942
00:05.4	0.000864664	00:05.4	0.000266449
00:05.4	0.000876933	00:05.4	0.000268953
00:05.4	0.000889609	00:05.4	0.000271418
00:05.4	0.000902697	00:05.4	0.000273809
00:05.4	0.000916244	00:05.4	0.000276096
00:05.4	0.000930292	00:05.4	0.000278248
00:05.4	0.000944811	00:05.4	0.000280238
00:05.4	0.000959697	00:05.4	0.00028204
00:05.4	0.000974855	00:05.4	0.000283629
00:05.4	0.000990238	00:05.4	0.000284986
00:05.4	0.0010058	00:05.4	0.000286089
00:05.4	0.00102148	00:05.4	0.00028692
00:05.4	0.00103725	00:05.4	0.000287462
00:05.4	0.00105317	00:05.4	0.000287701
00:05.4	0.00106929	00:05.4	0.000287624
00:05.4	0.00108557	00:05.4	0.000287218
00:05.4	0.00110194	00:05.4	0.000286474
00:05.4	0.00111838	00:05.4	0.000285383
00:05.4	0.00113491	00:05.4	0.000283937
00:05.4	0.00115153	00:05.4	0.000282131
00:05.4	0.0011682	00:05.4	0.000279959
00:05.4	0.00118488	00:05.4	0.000277419
00:05.4	0.00120147	00:05.4	0.000274507
00:05.4	0.00121786	00:05.4	0.000271224
00:05.4	0.00123397	00:05.4	0.000267567
00:05.4	0.00124976	00:05.4	0.00026354
00:05.4	0.0012652	00:05.4	0.000259143
00:05.4	0.0012802	00:05.4	0.00025438
00:05.4	0.00129458	00:05.4	0.000249254
00:05.4	0.00130822	00:05.4	0.000243771
00:05.4	0.001321	00:05.4	0.000237934
00:05.4	0.00133287	00:05.4	0.000231752
00:05.4	0.00134376	00:05.4	0.00022523
00:05.4	0.00135364	00:05.4	0.000218376
00:05.4	0.00136244	00:05.4	0.000211198
00:05.4	0.00137013	00:05.4	0.000203706
00:05.4	0.00137669	00:05.4	0.000195908
00:05.4	0.00138216	00:05.4	0.000187815
00:05.4	0.00138657	00:05.4	0.000179459
00:05.4	0.00138991	00:05.4	0.00017092
00:05.4	0.00139214	00:05.4	0.00016227
00:05.4	0.00139324	00:05.4	0.000153534
00:05.4	0.00139319	00:05.4	0.000144735
00:05.4	0.00139197	00:05.4	0.000135963
00:05.4	0.00138957	00:05.4	0.00012735
00:05.4	0.00138609	00:05.4	0.000118972
00:05.4	0.00138165	00:05.4	0.000110833
00:05.4	0.00137631	00:05.4	0.00010291
00:05.4	0.00137009	00:05.4	9.52E-05
00:05.4	0.00136305	00:05.4	8.76E-05
00:05.4	0.00135523	00:05.4	8.02E-05
00:05.4	0.00134662	00:05.4	7.30E-05
00:05.4	0.0013372	00:05.4	6.59E-05
00:05.4	0.00132695	00:05.4	5.89E-05
00:05.4	0.00131586	00:05.4	5.21E-05
00:05.4	0.00130391	00:05.4	4.56E-05
00:05.4	0.0012911	00:05.4	3.93E-05
00:05.4	0.00127741	00:05.4	3.32E-05
00:05.4	0.00126285	00:05.4	2.73E-05
00:05.4	0.00124741	00:05.4	2.17E-05
00:05.4	0.0012311	00:05.4	1.64E-05
00:05.4	0.00121391	00:05.4	1.14E-05
00:05.4	0.00119587	00:05.4	6.67E-06
00:05.4	0.00117699	00:05.4	2.19E-06
00:05.4	0.00115739	00:05.4	-2.06E-06
00:05.4	0.00113723	00:05.4	-6.12E-06
00:05.4	0.00111667	00:05.4	-1.00E-05
00:05.4	0.00109578	00:05.4	-1.37E-05
00:05.4	0.00107461	00:05.4	-1.72E-05
00:05.4	0.00105322	00:05.4	-2.05E-05
00:05.4	0.00103174	00:05.4	-2.34E-05
00:05.4	0.00101023	00:05.4	-2.62E-05
00:05.4	0.000988691	00:05.4	-2.88E-05
00:05.4	0.000967086	00:05.4	-3.11E-05
00:05.4	0.000945393	00:05.4	-3.34E-05
00:05.4	0.000923589	00:05.4	-3.54E-05
00:05.4	0.000901654	00:05.4	-3.71E-05
00:05.4	0.000879593	00:05.4	-3.87E-05
00:05.4	0.000857483	00:05.4	-4.00E-05
00:05.4	0.000835464	00:05.4	-4.11E-05
00:05.4	0.000813691	00:05.4	-4.21E-05
00:05.4	0.000792285	00:05.4	-4.31E-05
00:05.4	0.000771294	00:05.4	-4.41E-05
00:05.4	0.000750687	00:05.4	-4.51E-05
00:05.4	0.000730418	00:05.4	-4.62E-05
00:05.4	0.000710463	00:05.4	-4.74E-05
00:05.4	0.000690847	00:05.4	-4.86E-05
00:05.4	0.000671617	00:05.4	-4.97E-05
00:05.4	0.000652815	00:05.4	-5.06E-05
00:05.4	0.000634458	00:05.4	-5.13E-05
00:05.4	0.000616516	00:05.4	-5.18E-05
00:05.4	0.000598958	00:05.4	-5.20E-05
00:05.5	0.000581828	00:05.5	-5.20E-05
00:05.5	0.000565209	00:05.5	-5.18E-05
00:05.5	0.000549133	00:05.5	-5.14E-05
00:05.5	0.000533584	00:05.5	-5.08E-05
00:05.5	0.000518592	00:05.5	-4.99E-05
00:05.5	0.000504252	00:05.5	-4.87E-05
00:05.5	0.000490676	00:05.5	-4.73E-05
00:05.5	0.000477967	00:05.5	-4.58E-05
00:05.5	0.00046622	00:05.5	-4.41E-05
00:05.5	0.000455497	00:05.5	-4.23E-05
00:05.5	0.000445785	00:05.5	-4.04E-05
00:05.5	0.000437002	00:05.5	-3.82E-05
00:05.5	0.000429045	00:05.5	-3.59E-05
00:05.5	0.000421814	00:05.5	-3.35E-05
00:05.5	0.000415195	00:05.5	-3.09E-05
00:05.5	0.000409029	00:05.5	-2.83E-05
00:05.5	0.000403195	00:05.5	-2.56E-05
00:05.5	0.000397665	00:05.5	-2.30E-05
00:05.5	0.000392441	00:05.5	-2.04E-05
00:05.5	0.000387498	00:05.5	-1.78E-05
00:05.5	0.000382836	00:05.5	-1.53E-05
00:05.5	0.000378453	00:05.5	-1.28E-05
00:05.5	0.000374325	00:05.5	-1.02E-05
00:05.5	0.000370475	00:05.5	-7.30E-06
00:05.5	0.000366991	00:05.5	-4.10E-06
00:05.5	0.00036398	00:05.5	-6.27E-07
00:05.5	0.000361515	00:05.5	3.09E-06
00:05.5	0.000359619	00:05.5	7.08E-06
00:05.5	0.000358311	00:05.5	1.13E-05
00:05.5	0.000357629	00:05.5	1.59E-05
00:05.5	0.000357562	00:05.5	2.07E-05
00:05.5	0.000358052	00:05.5	2.60E-05
00:05.5	0.000359065	00:05.5	3.16E-05
00:05.5	0.000360568	00:05.5	3.76E-05
00:05.5	0.000362483	00:05.5	4.40E-05
00:05.5	0.000364735	00:05.5	5.05E-05
00:05.5	0.000367323	00:05.5	5.73E-05
00:05.5	0.00037029	00:05.5	6.41E-05
00:05.5	0.000373651	00:05.5	7.11E-05
00:05.5	0.000377421	00:05.5	7.80E-05
00:05.5	0.000381655	00:05.5	8.49E-05
00:05.5	0.000386407	00:05.5	9.18E-05
00:05.5	0.000391654	00:05.5	9.85E-05
00:05.5	0.000397326	00:05.5	0.000105006
00:05.5	0.000403403	00:05.5	0.000111351
00:05.5	0.000409912	00:05.5	0.000117458
00:05.5	0.000416827	00:05.5	0.000123318
00:05.5	0.000424081	00:05.5	0.000128969
00:05.5	0.00043165	00:05.5	0.000134444
00:05.5	0.000439561	00:05.5	0.000139754
00:05.5	0.00044779	00:05.5	0.00014493
00:05.5	0.000456265	00:05.5	0.000150002
00:05.5	0.000464967	00:05.5	0.000154951
00:05.5	0.000473943	00:05.5	0.000159761
00:05.5	0.000483237	00:05.5	0.000164485
00:05.5	0.000492842	00:05.5	0.000169216
00:05.5	0.000502749	00:05.5	0.000174
00:05.5	0.000512974	00:05.5	0.000178827
00:05.5	0.00052348	00:05.5	0.000183716
00:05.5	0.000534188	00:05.5	0.000188679
00:05.5	0.000545067	00:05.5	0.000193685
00:05.5	0.000556133	00:05.5	0.000198678
00:05.5	0.000567355	00:05.5	0.000203607
00:05.5	0.000578654	00:05.5	0.000208425
00:05.5	0.000590004	00:05.5	0.000213084
00:05.5	0.000601423	00:05.5	0.000217545
00:05.5	0.000612883	00:05.5	0.000221766
00:05.5	0.000624286	00:05.5	0.000225736
00:05.5	0.000635539	00:05.5	0.000229486
00:05.5	0.000646604	00:05.5	0.000233073
00:05.5	0.000657441	00:05.5	0.000236547
00:05.5	0.000667991	00:05.5	0.000239933
00:05.5	0.000678222	00:05.5	0.000243209
00:05.5	0.000688126	00:05.5	0.000246352
00:05.5	0.000697698	00:05.5	0.000249389
00:05.5	0.000706929	00:05.5	0.000252344
00:05.5	0.000715838	00:05.5	0.000255192
00:05.5	0.000724464	00:05.5	0.000257912
00:05.5	0.000732818	00:05.5	0.00026053
00:05.5	0.000740914	00:05.5	0.000263069
00:05.5	0.000748786	00:05.5	0.000265504
00:05.5	0.000756419	00:05.5	0.000267791
00:05.5	0.000763731	00:05.5	0.000269886
00:05.5	0.000770644	00:05.5	0.00027175
00:05.5	0.000777132	00:05.5	0.000273324
00:05.5	0.000783173	00:05.5	0.000274506
00:05.5	0.000788696	00:05.5	0.000275202
00:05.5	0.00079364	00:05.5	0.000275372
00:05.5	0.000798016	00:05.5	0.000275001
00:05.5	0.000801905	00:05.5	0.000274079
00:05.5	0.000805404	00:05.5	0.000272618
00:05.5	0.000808607	00:05.5	0.000270678
00:05.5	0.000811601	00:05.5	0.000268318
00:05.5	0.000814444	00:05.5	0.000265545
00:05.5	0.00081712	00:05.5	0.000262345
00:05.5	0.000819569	00:05.5	0.000258706
00:05.5	0.000821781	00:05.5	0.000254618
00:05.5	0.000823792	00:05.5	0.000250073
00:05.5	0.00082559	00:05.5	0.000245064
00:05.6	0.000827095	00:05.6	0.000239587
00:05.6	0.000828232	00:05.6	0.000233638
00:05.6	0.000828978	00:05.6	0.000227239
00:05.6	0.000829311	00:05.6	0.000220458
00:05.6	0.000829165	00:05.6	0.000213359
00:05.6	0.000828458	00:05.6	0.000205958
00:05.6	0.000827112	00:05.6	0.000198246
00:05.6	0.000825057	00:05.6	0.000190217
00:05.6	0.000822251	00:05.6	0.000181866
00:05.6	0.000818727	00:05.6	0.000173191
00:05.6	0.000814562	00:05.6	0.000164188
00:05.6	0.000809785	00:05.6	0.000154858
00:05.6	0.000804353	00:05.6	0.000145201
00:05.6	0.000798207	00:05.6	0.00013522
00:05.6	0.000791292	00:05.6	0.000124916
00:05.6	0.000783558	00:05.6	0.000114317
00:05.6	0.000774963	00:05.6	0.000103497
00:05.6	0.000765466	00:05.6	9.25E-05
00:05.6	0.000755035	00:05.6	8.14E-05
00:05.6	0.000743641	00:05.6	7.02E-05
00:05.6	0.000731283	00:05.6	5.89E-05
00:05.6	0.000718031	00:05.6	4.77E-05
00:05.6	0.000704	00:05.6	3.64E-05
00:05.6	0.000689277	00:05.6	2.52E-05
00:05.6	0.000673945	00:05.6	1.39E-05
00:05.6	0.000658106	00:05.6	2.71E-06
00:05.6	0.000641814	00:05.6	-8.53E-06
00:05.6	0.000625048	00:05.6	-1.97E-05
00:05.6	0.000607792	00:05.6	-3.06E-05
00:05.6	0.00059008	00:05.6	-4.13E-05
00:05.6	0.000571944	00:05.6	-5.17E-05
00:05.6	0.000553369	00:05.6	-6.18E-05
00:05.6	0.000534345	00:05.6	-7.17E-05
00:05.6	0.000514909	00:05.6	-8.14E-05
00:05.6	0.000495098	00:05.6	-9.09E-05
00:05.6	0.000474902	00:05.6	-0.000100299
00:05.6	0.00045429	00:05.6	-0.000109525
00:05.6	0.000433235	00:05.6	-0.000118607
00:05.6	0.000411715	00:05.6	-0.00012747
00:05.6	0.000389733	00:05.6	-0.000136
00:05.6	0.000367363	00:05.6	-0.000144136
00:05.6	0.000344724	00:05.6	-0.000151867
00:05.6	0.000321904	00:05.6	-0.000159162
00:05.6	0.000298988	00:05.6	-0.000166014
00:05.6	0.000276101	00:05.6	-0.000172512
00:05.6	0.000253362	00:05.6	-0.000178759
00:05.6	0.000230814	00:05.6	-0.000184787
00:05.6	0.000208451	00:05.6	-0.000190553
00:05.6	0.00018629	00:05.6	-0.000196019
00:05.6	0.000164349	00:05.6	-0.000201197
00:05.6	0.000142598	00:05.6	-0.000206096
00:05.6	0.000120987	00:05.6	-0.000210683
00:05.6	9.95E-05	00:05.6	-0.000214923
00:05.6	7.81E-05	00:05.6	-0.000218833
00:05.6	5.70E-05	00:05.6	-0.000222452
00:05.6	3.59E-05	00:05.6	-0.000225817
00:05.6	1.50E-05	00:05.6	-0.000228963
00:05.6	-5.91E-06	00:05.6	-0.000231922
00:05.6	-2.67E-05	00:05.6	-0.000234727
00:05.6	-4.73E-05	00:05.6	-0.000237384
00:05.6	-6.76E-05	00:05.6	-0.000239852
00:05.6	-8.76E-05	00:05.6	-0.000242095
00:05.6	-0.000107162	00:05.6	-0.000244125
00:05.6	-0.000126223	00:05.6	-0.000245977
00:05.6	-0.000144838	00:05.6	-0.000247683
00:05.6	-0.00016307	00:05.6	-0.000249276
00:05.6	-0.000180975	00:05.6	-0.00025076
00:05.6	-0.000198608	00:05.6	-0.000252096
00:05.6	-0.000216019	00:05.6	-0.000253246
00:05.6	-0.000233256	00:05.6	-0.000254223
00:05.6	-0.000250361	00:05.6	-0.000255061
00:05.6	-0.000267374	00:05.6	-0.000255769
00:05.6	-0.00028431	00:05.6	-0.000256311
00:05.6	-0.00030111	00:05.6	-0.000256651
00:05.6	-0.000317676	00:05.6	-0.000256806
00:05.6	-0.000333937	00:05.6	-0.000256788
00:05.6	-0.000349849	00:05.6	-0.000256567
00:05.6	-0.000365397	00:05.6	-0.000256134
00:05.6	-0.00038061	00:05.6	-0.000255578
00:05.6	-0.00039554	00:05.6	-0.000255001
00:05.6	-0.000410235	00:05.6	-0.000254456
00:05.6	-0.00042474	00:05.6	-0.000253968
00:05.6	-0.000439097	00:05.6	-0.000253559
00:05.6	-0.000453344	00:05.6	-0.000253252
00:05.6	-0.000467517	00:05.6	-0.000253065
00:05.6	-0.000481625	00:05.6	-0.000253018
00:05.6	-0.00049563	00:05.6	-0.000253127
00:05.6	-0.000509497	00:05.6	-0.000253384
00:05.6	-0.000523215	00:05.6	-0.000253713
00:05.6	-0.000536726	00:05.6	-0.000253994
00:05.6	-0.000549933	00:05.6	-0.000254142
00:05.6	-0.000562788	00:05.6	-0.000254074
00:05.6	-0.000575295	00:05.6	-0.000253692
00:05.6	-0.00058741	00:05.6	-0.000252951
00:05.6	-0.000599046	00:05.6	-0.00025188
00:05.6	-0.00061017	00:05.6	-0.000250529
00:05.6	-0.00062082	00:05.6	-0.000248946
00:05.6	-0.000631032	00:05.6	-0.000247175
00:05.6	-0.000640795	00:05.6	-0.00024526
00:05.6	-0.000650098	00:05.6	-0.000243218
00:05.7	-0.000658979	00:05.7	-0.00024102
00:05.7	-0.000667495	00:05.7	-0.00023864
00:05.7	-0.000675701	00:05.7	-0.000236075
00:05.7	-0.000683649	00:05.7	-0.000233303
00:05.7	-0.000691364	00:05.7	-0.000230301
00:05.7	-0.000698801	00:05.7	-0.000227121
00:05.7	-0.000705871	00:05.7	-0.000223877
00:05.7	-0.000712539	00:05.7	-0.000220656
00:05.7	-0.00071884	00:05.7	-0.000217447
00:05.7	-0.000724809	00:05.7	-0.000214216
00:05.7	-0.000730433	00:05.7	-0.000210977
00:05.7	-0.000735698	00:05.7	-0.000207769
00:05.7	-0.000740641	00:05.7	-0.000204624
00:05.7	-0.000745318	00:05.7	-0.000201577
00:05.7	-0.000749781	00:05.7	-0.000198656
00:05.7	-0.000754082	00:05.7	-0.000195869
00:05.7	-0.000758243	00:05.7	-0.000193172
00:05.7	-0.00076224	00:05.7	-0.000190527
00:05.7	-0.000766051	00:05.7	-0.000187944
00:05.7	-0.000769702	00:05.7	-0.000185433
00:05.7	-0.000773216	00:05.7	-0.000182955
00:05.7	-0.000776546	00:05.7	-0.000180476
00:05.7	-0.000779603	00:05.7	-0.000177986
00:05.7	-0.000782349	00:05.7	-0.000175431
00:05.7	-0.000784797	00:05.7	-0.000172713
00:05.7	-0.000786912	00:05.7	-0.000169789
00:05.7	-0.000788615	00:05.7	-0.000166664
00:05.7	-0.000789882	00:05.7	-0.000163299
00:05.7	-0.000790758	00:05.7	-0.000159611
00:05.7	-0.000791288	00:05.7	-0.000155571
00:05.7	-0.000791467	00:05.7	-0.000151219
00:05.7	-0.000791292	00:05.7	-0.000146598
00:05.7	-0.000790806	00:05.7	-0.000141699
00:05.7	-0.000790075	00:05.7	-0.000136518
00:05.7	-0.00078916	00:05.7	-0.000131074
00:05.7	-0.000788118	00:05.7	-0.000125338
00:05.7	-0.000787003	00:05.7	-0.00011924
00:05.7	-0.000785865	00:05.7	-0.000112762
00:05.7	-0.00078473	00:05.7	-0.000105933
00:05.7	-0.000783573	00:05.7	-9.88E-05
00:05.7	-0.000782349	00:05.7	-9.13E-05
00:05.7	-0.000780993	00:05.7	-8.35E-05
00:05.7	-0.000779421	00:05.7	-7.54E-05
00:05.7	-0.000777603	00:05.7	-6.72E-05
00:05.7	-0.000775555	00:05.7	-5.87E-05
00:05.7	-0.000773272	00:05.7	-5.00E-05
00:05.7	-0.000770724	00:05.7	-4.09E-05
00:05.7	-0.000767887	00:05.7	-3.17E-05
00:05.7	-0.000764759	00:05.7	-2.25E-05
00:05.7	-0.000761389	00:05.7	-1.32E-05
00:05.7	-0.000757865	00:05.7	-4.26E-06
00:05.7	-0.00075432	00:05.7	4.30E-06
00:05.7	-0.000750852	00:05.7	1.24E-05
00:05.7	-0.000747463	00:05.7	2.00E-05
00:05.7	-0.00074413	00:05.7	2.71E-05
00:05.7	-0.000740878	00:05.7	3.37E-05
00:05.7	-0.00073773	00:05.7	3.99E-05
00:05.7	-0.000734639	00:05.7	4.56E-05
00:05.7	-0.000731513	00:05.7	5.09E-05
00:05.7	-0.000728313	00:05.7	5.57E-05
00:05.7	-0.000725051	00:05.7	6.00E-05
00:05.7	-0.000721714	00:05.7	6.37E-05
00:05.7	-0.000718288	00:05.7	6.69E-05
00:05.7	-0.000714809	00:05.7	6.95E-05
00:05.7	-0.000711333	00:05.7	7.14E-05
00:05.7	-0.000707913	00:05.7	7.28E-05
00:05.7	-0.000704597	00:05.7	7.36E-05
00:05.7	-0.000701432	00:05.7	7.37E-05
00:05.7	-0.000698458	00:05.7	7.32E-05
00:05.7	-0.000695716	00:05.7	7.20E-05
00:05.7	-0.000693218	00:05.7	7.02E-05
00:05.7	-0.000690907	00:05.7	6.79E-05
00:05.7	-0.000688657	00:05.7	6.50E-05
00:05.7	-0.000686355	00:05.7	6.17E-05
00:05.7	-0.000683961	00:05.7	5.81E-05
00:05.7	-0.000681508	00:05.7	5.41E-05
00:05.7	-0.000679051	00:05.7	4.97E-05
00:05.7	-0.00067664	00:05.7	4.51E-05
00:05.7	-0.000674323	00:05.7	4.01E-05
00:05.7	-0.000672143	00:05.7	3.51E-05
00:05.7	-0.000670141	00:05.7	3.01E-05
00:05.7	-0.000668354	00:05.7	2.51E-05
00:05.7	-0.000666841	00:05.7	2.02E-05
00:05.7	-0.000665701	00:05.7	1.56E-05
00:05.7	-0.000665024	00:05.7	1.11E-05
00:05.7	-0.000664849	00:05.7	6.77E-06
00:05.7	-0.000665188	00:05.7	2.63E-06
00:05.7	-0.00066605	00:05.7	-1.30E-06
00:05.7	-0.000667417	00:05.7	-5.06E-06
00:05.7	-0.000669205	00:05.7	-8.70E-06
00:05.7	-0.000671286	00:05.7	-1.22E-05
00:05.7	-0.000673586	00:05.7	-1.58E-05
00:05.7	-0.000676081	00:05.7	-1.93E-05
00:05.7	-0.000678725	00:05.7	-2.28E-05
00:05.7	-0.000681473	00:05.7	-2.64E-05
00:05.7	-0.000684331	00:05.7	-2.99E-05
00:05.7	-0.000687302	00:05.7	-3.35E-05
00:05.7	-0.000690342	00:05.7	-3.70E-05
00:05.7	-0.000693412	00:05.7	-4.06E-05
00:05.7	-0.000696518	00:05.7	-4.42E-05
00:05.7	-0.00069969	00:05.7	-4.79E-05
00:05.8	-0.000702955	00:05.8	-5.18E-05
00:05.8	-0.000706339	00:05.8	-5.57E-05
00:05.8	-0.000709886	00:05.8	-5.99E-05
00:05.8	-0.000713685	00:05.8	-6.42E-05
00:05.8	-0.000717817	00:05.8	-6.87E-05
00:05.8	-0.00072231	00:05.8	-7.35E-05
00:05.8	-0.000727167	00:05.8	-7.85E-05
00:05.8	-0.000732365	00:05.8	-8.36E-05
00:05.8	-0.000737813	00:05.8	-8.89E-05
00:05.8	-0.000743355	00:05.8	-9.43E-05
00:05.8	-0.000748845	00:05.8	-9.98E-05
00:05.8	-0.000754215	00:05.8	-0.00010542
00:05.8	-0.000759471	00:05.8	-0.000111252
00:05.8	-0.000764641	00:05.8	-0.000117269
00:05.8	-0.000769751	00:05.8	-0.000123484
00:05.8	-0.000774826	00:05.8	-0.00012991
00:05.8	-0.000779909	00:05.8	-0.000136557
00:05.8	-0.00078509	00:05.8	-0.000143409
00:05.8	-0.000790449	00:05.8	-0.00015043
00:05.8	-0.000796015	00:05.8	-0.00015763
00:05.8	-0.000801792	00:05.8	-0.000165063
00:05.8	-0.00080778	00:05.8	-0.000172757
00:05.8	-0.000813958	00:05.8	-0.000180713
00:05.8	-0.000820233	00:05.8	-0.000188931
00:05.8	-0.000826475	00:05.8	-0.00019741
00:05.8	-0.000832603	00:05.8	-0.000206126
00:05.8	-0.000838616	00:05.8	-0.000215007
00:05.8	-0.000844531	00:05.8	-0.000223986
00:05.8	-0.000850367	00:05.8	-0.000233047
00:05.8	-0.000856163	00:05.8	-0.000242196
00:05.8	-0.000862	00:05.8	-0.000251437
00:05.8	-0.000867955	00:05.8	-0.000260775
00:05.8	-0.000874052	00:05.8	-0.000270212
00:05.8	-0.000880312	00:05.8	-0.000279752
00:05.8	-0.000886779	00:05.8	-0.000289394
00:05.8	-0.000893443	00:05.8	-0.00029914
00:05.8	-0.000900252	00:05.8	-0.000308965
00:05.8	-0.000907175	00:05.8	-0.0003188
00:05.8	-0.000914207	00:05.8	-0.00032858
00:05.8	-0.000921321	00:05.8	-0.000338291
00:05.8	-0.000928465	00:05.8	-0.000347917
00:05.8	-0.000935639	00:05.8	-0.000357398
00:05.8	-0.000942861	00:05.8	-0.000366679
00:05.8	-0.000950058	00:05.8	-0.000375752
00:05.8	-0.000957092	00:05.8	-0.000384634
00:05.8	-0.000963879	00:05.8	-0.000393319
00:05.8	-0.000970409	00:05.8	-0.000401753
00:05.8	-0.000976696	00:05.8	-0.000409887
00:05.8	-0.000982756	00:05.8	-0.000417721
00:05.8	-0.000988599	00:05.8	-0.000425279
00:05.8	-0.000994237	00:05.8	-0.000432582
00:05.8	-0.000999682	00:05.8	-0.000439653
00:05.8	-0.00100494	00:05.8	-0.00044651
00:05.8	-0.00101003	00:05.8	-0.000453173
00:05.8	-0.00101493	00:05.8	-0.000459658
00:05.8	-0.00101955	00:05.8	-0.000465982
00:05.8	-0.00102379	00:05.8	-0.00047216
00:05.8	-0.00102755	00:05.8	-0.000478206
00:05.8	-0.00103084	00:05.8	-0.000484133
00:05.8	-0.0010336	00:05.8	-0.000489954
00:05.8	-0.00103581	00:05.8	-0.000495679
00:05.8	-0.00103748	00:05.8	-0.000501319
00:05.8	-0.00103865	00:05.8	-0.000506884
00:05.8	-0.00103932	00:05.8	-0.000512381
00:05.8	-0.00103947	00:05.8	-0.000517796
00:05.8	-0.00103909	00:05.8	-0.000523068
00:05.8	-0.00103826	00:05.8	-0.00052814
00:05.8	-0.00103709	00:05.8	-0.000533029
00:05.8	-0.00103564	00:05.8	-0.000537819
00:05.8	-0.00103392	00:05.8	-0.000542589
00:05.8	-0.00103197	00:05.8	-0.000547367
00:05.8	-0.0010298	00:05.8	-0.000552154
00:05.8	-0.00102745	00:05.8	-0.000556952
00:05.8	-0.00102493	00:05.8	-0.000561761
00:05.8	-0.00102226	00:05.8	-0.000566559
00:05.8	-0.00101944	00:05.8	-0.000571279
00:05.8	-0.00101642	00:05.8	-0.000575857
00:05.8	-0.00101315	00:05.8	-0.00058028
00:05.8	-0.00100964	00:05.8	-0.000584535
00:05.8	-0.00100591	00:05.8	-0.000588565
00:05.8	-0.00100201	00:05.8	-0.000592317
00:05.8	-0.000998039	00:05.8	-0.000595788
00:05.8	-0.000994076	00:05.8	-0.000598996
00:05.8	-0.000990158	00:05.8	-0.000601961
00:05.8	-0.000986291	00:05.8	-0.000604702
00:05.8	-0.000982485	00:05.8	-0.000607213
00:05.8	-0.000978746	00:05.8	-0.000609443
