 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:05.3	0.00244062	00:05.3	0.00236977
00:05.3	0.00254908	00:05.3	0.00239227
00:05.3	0.00265578	00:05.3	0.00241391
00:05.3	0.0027607	00:05.3	0.00243469
00:05.3	0.00286379	00:05.3	0.00245461
00:05.3	0.00296501	00:05.3	0.00247367
00:05.4	0.00306434	00:05.4	0.00249187
00:05.4	0.00316174	00:05.4	0.0025092
00:05.4	0.00325717	00:05.4	0.00252567
00:05.4	0.0033506	00:05.4	0.00254128
00:05.4	0.003442	00:05.4	0.00255603
00:05.4	0.00353135	00:05.4	0.00256991
00:05.4	0.00361861	00:05.4	0.00258293
00:05.4	0.00370377	00:05.4	0.0025951
00:05.4	0.0037868	00:05.4	0.00260642
00:05.4	0.0038677	00:05.4	0.00261689
00:05.4	0.00394645	00:05.4	0.00262653
00:05.4	0.00402305	00:05.4	0.00263534
00:05.4	0.00409749	00:05.4	0.00264333
00:05.4	0.00416977	00:05.4	0.0026505
00:05.4	0.00423989	00:05.4	0.00265686
00:05.4	0.00430786	00:05.4	0.00266242
00:05.4	0.00437369	00:05.4	0.00266718
00:05.4	0.00443737	00:05.4	0.00267116
00:05.4	0.00449892	00:05.4	0.00267435
00:05.4	0.00455834	00:05.4	0.00267677
00:05.4	0.00461563	00:05.4	0.00267842
00:05.4	0.00467083	00:05.4	0.00267931
00:05.4	0.00472393	00:05.4	0.00267944
00:05.4	0.00477499	00:05.4	0.00267883
00:05.4	0.00482401	00:05.4	0.00267749
00:05.4	0.00487104	00:05.4	0.00267542
00:05.4	0.00491611	00:05.4	0.00267263
00:05.4	0.00495926	00:05.4	0.00266914
00:05.4	0.00500052	00:05.4	0.00266497
00:05.4	0.00503993	00:05.4	0.00266013
00:05.4	0.00507754	00:05.4	0.00265462
00:05.4	0.00511339	00:05.4	0.00264847
00:05.4	0.00514751	00:05.4	0.00264167
00:05.4	0.00517996	00:05.4	0.00263425
00:05.4	0.00521078	00:05.4	0.00262621
00:05.4	0.00524002	00:05.4	0.00261757
00:05.4	0.00526771	00:05.4	0.00260834
00:05.4	0.00529391	00:05.4	0.00259854
00:05.4	0.00531864	00:05.4	0.00258817
00:05.4	0.00534194	00:05.4	0.00257726
00:05.4	0.00536386	00:05.4	0.00256582
00:05.4	0.00538444	00:05.4	0.00255386
00:05.4	0.00540371	00:05.4	0.00254138
00:05.4	0.00542171	00:05.4	0.00252841
00:05.4	0.00543848	00:05.4	0.00251494
00:05.4	0.00545406	00:05.4	0.00250099
00:05.4	0.00546848	00:05.4	0.00248657
00:05.4	0.00548177	00:05.4	0.00247167
00:05.4	0.00549397	00:05.4	0.00245632
00:05.4	0.00550509	00:05.4	0.00244051
00:05.4	0.00551516	00:05.4	0.00242426
00:05.4	0.00552419	00:05.4	0.00240756
00:05.4	0.00553222	00:05.4	0.00239043
00:05.4	0.00553924	00:05.4	0.00237288
00:05.4	0.0055453	00:05.4	0.00235492
00:05.4	0.00555042	00:05.4	0.00233657
00:05.4	0.0055546	00:05.4	0.00231785
00:05.4	0.00555789	00:05.4	0.00229876
00:05.4	0.00556031	00:05.4	0.00227932
00:05.4	0.00556188	00:05.4	0.00225954
00:05.4	0.00556263	00:05.4	0.00223944
00:05.4	0.00556258	00:05.4	0.00221903
00:05.4	0.00556177	00:05.4	0.00219833
00:05.4	0.00556021	00:05.4	0.00217736
00:05.4	0.00555793	00:05.4	0.00215614
00:05.4	0.00555493	00:05.4	0.00213468
00:05.4	0.00555124	00:05.4	0.00211302
00:05.4	0.00554687	00:05.4	0.00209116
00:05.4	0.00554182	00:05.4	0.00206912
00:05.4	0.00553613	00:05.4	0.00204693
00:05.4	0.00552979	00:05.4	0.00202461
00:05.4	0.00552284	00:05.4	0.00200216
00:05.4	0.00551529	00:05.4	0.0019796
00:05.4	0.00550717	00:05.4	0.00195695
00:05.4	0.00549849	00:05.4	0.00193422
00:05.4	0.0054893	00:05.4	0.00191142
00:05.4	0.0054796	00:05.4	0.00188855
00:05.4	0.00546944	00:05.4	0.00186565
00:05.4	0.00545885	00:05.4	0.00184271
00:05.4	0.00544784	00:05.4	0.00181976
00:05.4	0.00543645	00:05.4	0.00179681
00:05.4	0.00542471	00:05.4	0.00177388
00:05.4	0.00541265	00:05.4	0.00175098
00:05.4	0.0054003	00:05.4	0.00172813
00:05.4	0.00538769	00:05.4	0.00170534
00:05.4	0.00537483	00:05.4	0.00168261
00:05.4	0.00536175	00:05.4	0.00165997
00:05.4	0.00534847	00:05.4	0.00163742
00:05.4	0.00533501	00:05.4	0.00161496
00:05.4	0.00532138	00:05.4	0.0015926
00:05.4	0.00530762	00:05.4	0.00157035
00:05.4	0.00529374	00:05.4	0.00154822
00:05.4	0.00527976	00:05.4	0.0015262
00:05.4	0.00526572	00:05.4	0.00150431
00:05.4	0.00525164	00:05.4	0.00148255
00:05.4	0.00523754	00:05.4	0.00146092
00:05.4	0.00522345	00:05.4	0.00143944
00:05.4	0.00520939	00:05.4	0.00141811
00:05.4	0.00519539	00:05.4	0.00139693
00:05.4	0.00518147	00:05.4	0.00137592
00:05.4	0.00516763	00:05.4	0.00135509
00:05.5	0.0051539	00:05.5	0.00133444
00:05.5	0.00514028	00:05.5	0.00131398
00:05.5	0.00512679	00:05.5	0.00129373
00:05.5	0.00511343	00:05.5	0.0012737
00:05.5	0.00510021	00:05.5	0.00125389
00:05.5	0.00508715	00:05.5	0.00123434
00:05.5	0.00507425	00:05.5	0.00121504
00:05.5	0.00506152	00:05.5	0.00119602
00:05.5	0.00504898	00:05.5	0.0011773
00:05.5	0.00503662	00:05.5	0.00115888
00:05.5	0.00502447	00:05.5	0.00114079
00:05.5	0.00501254	00:05.5	0.00112302
00:05.5	0.00500082	00:05.5	0.00110559
00:05.5	0.00498933	00:05.5	0.00108851
00:05.5	0.00497808	00:05.5	0.00107179
00:05.5	0.00496707	00:05.5	0.00105542
00:05.5	0.00495629	00:05.5	0.00103942
00:05.5	0.00494575	00:05.5	0.00102378
00:05.5	0.00493543	00:05.5	0.00100852
00:05.5	0.00492534	00:05.5	0.000993627
00:05.5	0.00491545	00:05.5	0.000979107
00:05.5	0.00490577	00:05.5	0.000964958
00:05.5	0.0048963	00:05.5	0.000951181
00:05.5	0.00488701	00:05.5	0.000937779
00:05.5	0.00487791	00:05.5	0.000924753
00:05.5	0.004869	00:05.5	0.000912104
00:05.5	0.00486026	00:05.5	0.000899834
00:05.5	0.00485169	00:05.5	0.000887941
00:05.5	0.0048433	00:05.5	0.000876423
00:05.5	0.00483506	00:05.5	0.000865278
00:05.5	0.00482696	00:05.5	0.0008545
00:05.5	0.00481899	00:05.5	0.000844086
00:05.5	0.00481113	00:05.5	0.000834029
00:05.5	0.00480336	00:05.5	0.000824324
00:05.5	0.00479566	00:05.5	0.000814962
00:05.5	0.00478802	00:05.5	0.000805937
00:05.5	0.0047804	00:05.5	0.000797239
00:05.5	0.00477279	00:05.5	0.00078886
00:05.5	0.00476518	00:05.5	0.00078079
00:05.5	0.00475754	00:05.5	0.000773019
00:05.5	0.00474986	00:05.5	0.000765538
00:05.5	0.00474213	00:05.5	0.000758341
00:05.5	0.00473432	00:05.5	0.000751422
00:05.5	0.00472642	00:05.5	0.000744774
00:05.5	0.00471841	00:05.5	0.00073839
00:05.5	0.00471028	00:05.5	0.000732262
00:05.5	0.004702	00:05.5	0.000726381
00:05.5	0.00469357	00:05.5	0.000720739
00:05.5	0.00468496	00:05.5	0.000715325
00:05.5	0.00467616	00:05.5	0.00071013
00:05.5	0.00466715	00:05.5	0.00070514
00:05.5	0.0046579	00:05.5	0.00070034
00:05.5	0.0046484	00:05.5	0.000695717
00:05.5	0.00463864	00:05.5	0.000691256
00:05.5	0.00462859	00:05.5	0.000686948
00:05.5	0.00461825	00:05.5	0.000682781
00:05.5	0.00460762	00:05.5	0.000678746
00:05.5	0.00459668	00:05.5	0.000674836
00:05.5	0.00458545	00:05.5	0.000671043
00:05.5	0.00457391	00:05.5	0.000667363
00:05.5	0.00456207	00:05.5	0.000663786
00:05.5	0.00454993	00:05.5	0.000660307
00:05.5	0.00453749	00:05.5	0.000656916
00:05.5	0.00452475	00:05.5	0.000653606
00:05.5	0.00451172	00:05.5	0.000650367
00:05.5	0.0044984	00:05.5	0.000647191
00:05.5	0.00448478	00:05.5	0.000644068
00:05.5	0.00447088	00:05.5	0.000640989
00:05.5	0.00445667	00:05.5	0.000637943
00:05.5	0.00444215	00:05.5	0.000634922
00:05.5	0.00442732	00:05.5	0.000631915
00:05.5	0.00441217	00:05.5	0.000628913
00:05.5	0.0043967	00:05.5	0.000625905
00:05.5	0.00438092	00:05.5	0.000622884
00:05.5	0.00436482	00:05.5	0.000619844
00:05.5	0.0043484	00:05.5	0.00061678
00:05.5	0.00433168	00:05.5	0.000613689
00:05.5	0.00431465	00:05.5	0.000610564
00:05.5	0.00429733	00:05.5	0.000607398
00:05.5	0.00427971	00:05.5	0.000604182
00:05.5	0.00426179	00:05.5	0.000600905
00:05.5	0.00424358	00:05.5	0.000597556
00:05.5	0.00422507	00:05.5	0.000594125
00:05.5	0.00420626	00:05.5	0.0005906
00:05.5	0.00418714	00:05.5	0.000586973
00:05.5	0.00416772	00:05.5	0.000583233
00:05.5	0.00414798	00:05.5	0.000579372
00:05.5	0.00412794	00:05.5	0.000575381
00:05.5	0.0041076	00:05.5	0.000571252
00:05.5	0.00408695	00:05.5	0.000566976
00:05.5	0.00406603	00:05.5	0.000562547
00:05.5	0.00404483	00:05.5	0.000557959
00:05.5	0.00402336	00:05.5	0.000553203
00:05.5	0.00400165	00:05.5	0.000548276
00:05.5	0.0039797	00:05.5	0.000543171
00:05.5	0.00395753	00:05.5	0.000537883
00:05.5	0.00393514	00:05.5	0.000532408
00:05.5	0.00391256	00:05.5	0.000526742
00:05.5	0.00388979	00:05.5	0.000520882
00:05.6	0.00386684	00:05.6	0.000514826
00:05.6	0.00384374	00:05.6	0.000508576
00:05.6	0.00382048	00:05.6	0.000502136
00:05.6	0.00379709	00:05.6	0.000495509
00:05.6	0.00377359	00:05.6	0.000488698
00:05.6	0.00375	00:05.6	0.000481706
00:05.6	0.00372634	00:05.6	0.000474537
00:05.6	0.00370265	00:05.6	0.000467195
00:05.6	0.00367896	00:05.6	0.000459682
00:05.6	0.00365528	00:05.6	0.000452
00:05.6	0.00363166	00:05.6	0.000444147
00:05.6	0.00360811	00:05.6	0.000436123
00:05.6	0.00358466	00:05.6	0.000427925
00:05.6	0.00356134	00:05.6	0.000419553
00:05.6	0.00353816	00:05.6	0.000411005
00:05.6	0.00351515	00:05.6	0.000402282
00:05.6	0.00349233	00:05.6	0.000393384
00:05.6	0.0034697	00:05.6	0.000384311
00:05.6	0.00344727	00:05.6	0.000375067
00:05.6	0.00342507	00:05.6	0.000365654
00:05.6	0.0034031	00:05.6	0.000356079
00:05.6	0.00338136	00:05.6	0.000346349
00:05.6	0.00335987	00:05.6	0.000336474
00:05.6	0.00333863	00:05.6	0.00032646
00:05.6	0.00331766	00:05.6	0.000316314
00:05.6	0.00329696	00:05.6	0.00030604
00:05.6	0.00327655	00:05.6	0.00029564
00:05.6	0.00325645	00:05.6	0.000285116
00:05.6	0.00323666	00:05.6	0.000274473
00:05.6	0.00321721	00:05.6	0.000263712
00:05.6	0.0031981	00:05.6	0.000252838
00:05.6	0.00317935	00:05.6	0.000241855
00:05.6	0.00316096	00:05.6	0.000230767
00:05.6	0.00314293	00:05.6	0.00021958
00:05.6	0.00312527	00:05.6	0.000208297
00:05.6	0.00310798	00:05.6	0.000196924
00:05.6	0.00309105	00:05.6	0.000185467
00:05.6	0.00307448	00:05.6	0.000173931
00:05.6	0.00305826	00:05.6	0.000162323
00:05.6	0.00304239	00:05.6	0.000150651
00:05.6	0.00302684	00:05.6	0.000138925
00:05.6	0.00301162	00:05.6	0.000127157
00:05.6	0.00299671	00:05.6	0.000115358
00:05.6	0.00298209	00:05.6	0.000103541
00:05.6	0.00296776	00:05.6	9.17E-05
00:05.6	0.00295371	00:05.6	7.99E-05
00:05.6	0.00293991	00:05.6	6.81E-05
00:05.6	0.00292635	00:05.6	5.63E-05
00:05.6	0.00291302	00:05.6	4.45E-05
00:05.6	0.00289988	00:05.6	3.28E-05
00:05.6	0.00288693	00:05.6	2.12E-05
00:05.6	0.00287413	00:05.6	9.56E-06
00:05.6	0.00286146	00:05.6	-1.97E-06
00:05.6	0.00284891	00:05.6	-1.34E-05
00:05.6	0.00283645	00:05.6	-2.48E-05
00:05.6	0.00282405	00:05.6	-3.61E-05
00:05.6	0.0028117	00:05.6	-4.73E-05
00:05.6	0.00279938	00:05.6	-5.84E-05
00:05.6	0.00278707	00:05.6	-6.94E-05
00:05.6	0.00277477	00:05.6	-8.02E-05
00:05.6	0.00276245	00:05.6	-9.10E-05
00:05.6	0.00275012	00:05.6	-0.000101618
00:05.6	0.00273774	00:05.6	-0.000112112
00:05.6	0.00272532	00:05.6	-0.000122471
00:05.6	0.00271283	00:05.6	-0.000132691
00:05.6	0.00270027	00:05.6	-0.000142768
00:05.6	0.00268762	00:05.6	-0.000152699
00:05.6	0.00267485	00:05.6	-0.000162482
00:05.6	0.00266196	00:05.6	-0.000172117
00:05.6	0.00264892	00:05.6	-0.000181607
00:05.6	0.00263571	00:05.6	-0.000190955
00:05.6	0.00262232	00:05.6	-0.000200162
00:05.6	0.00260872	00:05.6	-0.000209231
00:05.6	0.0025949	00:05.6	-0.000218163
00:05.6	0.00258085	00:05.6	-0.00022696
00:05.6	0.00256655	00:05.6	-0.000235623
00:05.6	0.002552	00:05.6	-0.000244149
00:05.6	0.00253718	00:05.6	-0.000252536
00:05.6	0.00252208	00:05.6	-0.000260773
00:05.6	0.00250668	00:05.6	-0.000268851
00:05.6	0.00249094	00:05.6	-0.000276761
00:05.6	0.00247486	00:05.6	-0.000284494
00:05.6	0.0024584	00:05.6	-0.000292043
00:05.6	0.00244152	00:05.6	-0.000299399
00:05.6	0.00242421	00:05.6	-0.000306553
00:05.6	0.00240642	00:05.6	-0.000313495
00:05.6	0.00238813	00:05.6	-0.000320221
00:05.6	0.0023693	00:05.6	-0.000326727
00:05.6	0.00234991	00:05.6	-0.000333012
00:05.6	0.00232993	00:05.6	-0.000339074
00:05.6	0.00230934	00:05.6	-0.000344911
00:05.6	0.00228812	00:05.6	-0.000350524
00:05.6	0.00226625	00:05.6	-0.000355914
00:05.6	0.00224372	00:05.6	-0.00036108
00:05.6	0.00222049	00:05.6	-0.000366024
00:05.6	0.00219657	00:05.6	-0.00037075
00:05.6	0.00217193	00:05.6	-0.000375262
00:05.6	0.00214656	00:05.6	-0.000379564
00:05.6	0.00212045	00:05.6	-0.00038366
00:05.6	0.00209358	00:05.6	-0.000387557
00:05.7	0.00206595	00:05.7	-0.000391264
00:05.7	0.00203753	00:05.7	-0.000394789
00:05.7	0.00200831	00:05.7	-0.000398141
00:05.7	0.00197828	00:05.7	-0.000401327
00:05.7	0.00194742	00:05.7	-0.000404355
00:05.7	0.00191574	00:05.7	-0.000407234
00:05.7	0.00188324	00:05.7	-0.000409974
00:05.7	0.0018499	00:05.7	-0.000412584
00:05.7	0.00181574	00:05.7	-0.000415078
00:05.7	0.00178077	00:05.7	-0.000417469
00:05.7	0.001745	00:05.7	-0.000419766
00:05.7	0.00170843	00:05.7	-0.000421981
00:05.7	0.00167108	00:05.7	-0.000424123
00:05.7	0.00163297	00:05.7	-0.000426203
00:05.7	0.00159411	00:05.7	-0.000428229
00:05.7	0.00155453	00:05.7	-0.000430208
00:05.7	0.00151423	00:05.7	-0.000432149
00:05.7	0.00147323	00:05.7	-0.000434057
00:05.7	0.00143154	00:05.7	-0.000435941
00:05.7	0.00138918	00:05.7	-0.000437805
00:05.7	0.00134616	00:05.7	-0.000439655
00:05.7	0.00130249	00:05.7	-0.000441496
00:05.7	0.00125819	00:05.7	-0.000443329
00:05.7	0.00121327	00:05.7	-0.000445155
00:05.7	0.00116777	00:05.7	-0.000446973
00:05.7	0.00112169	00:05.7	-0.000448779
00:05.7	0.00107508	00:05.7	-0.000450573
00:05.7	0.00102796	00:05.7	-0.000452352
00:05.7	0.000980366	00:05.7	-0.000454116
00:05.7	0.000932342	00:05.7	-0.000455861
00:05.7	0.00088393	00:05.7	-0.000457588
00:05.7	0.000835172	00:05.7	-0.000459294
00:05.7	0.000786107	00:05.7	-0.000460979
00:05.7	0.000736774	00:05.7	-0.000462641
00:05.7	0.000687212	00:05.7	-0.000464279
00:05.7	0.000637456	00:05.7	-0.000465895
00:05.7	0.000587545	00:05.7	-0.000467492
00:05.7	0.000537516	00:05.7	-0.000469072
00:05.7	0.000487408	00:05.7	-0.000470635
00:05.7	0.000437262	00:05.7	-0.00047218
00:05.7	0.000387123	00:05.7	-0.000473705
00:05.7	0.000337035	00:05.7	-0.000475207
00:05.7	0.000287043	00:05.7	-0.000476681
00:05.7	0.000237192	00:05.7	-0.000478123
00:05.7	0.000187526	00:05.7	-0.00047953
00:05.7	0.000138089	00:05.7	-0.000480899
00:05.7	8.89E-05	00:05.7	-0.000482227
00:05.7	4.01E-05	00:05.7	-0.000483508
00:05.7	-8.42E-06	00:05.7	-0.000484739
00:05.7	-5.65E-05	00:05.7	-0.000485913
00:05.7	-0.000104206	00:05.7	-0.000487029
00:05.7	-0.000151424	00:05.7	-0.000488081
00:05.7	-0.000198154	00:05.7	-0.000489068
00:05.7	-0.000244369	00:05.7	-0.000489988
00:05.7	-0.000290039	00:05.7	-0.000490837
00:05.7	-0.000335133	00:05.7	-0.000491615
00:05.7	-0.000379621	00:05.7	-0.000492321
00:05.7	-0.000423471	00:05.7	-0.000492953
00:05.7	-0.000466649	00:05.7	-0.000493513
00:05.7	-0.000509118	00:05.7	-0.000493999
00:05.7	-0.000550841	00:05.7	-0.000494412
00:05.7	-0.000591782	00:05.7	-0.000494752
00:05.7	-0.000631903	00:05.7	-0.000495024
00:05.7	-0.000671169	00:05.7	-0.000495231
00:05.7	-0.000709545	00:05.7	-0.000495381
00:05.7	-0.000747002	00:05.7	-0.000495481
00:05.7	-0.000783509	00:05.7	-0.000495536
00:05.7	-0.000819042	00:05.7	-0.000495553
00:05.7	-0.000853574	00:05.7	-0.000495538
00:05.7	-0.000887077	00:05.7	-0.000495496
00:05.7	-0.000919525	00:05.7	-0.000495434
00:05.7	-0.00095089	00:05.7	-0.000495354
00:05.7	-0.000981146	00:05.7	-0.000495264
00:05.7	-0.00101027	00:05.7	-0.000495166
00:05.7	-0.00103823	00:05.7	-0.000495065
00:05.7	-0.00106502	00:05.7	-0.000494966
00:05.7	-0.00109061	00:05.7	-0.000494872
00:05.7	-0.00111499	00:05.7	-0.000494786
00:05.7	-0.00113813	00:05.7	-0.000494711
00:05.7	-0.00116003	00:05.7	-0.000494651
00:05.7	-0.00118069	00:05.7	-0.000494609
00:05.7	-0.00120009	00:05.7	-0.000494586
00:05.7	-0.00121825	00:05.7	-0.000494583
00:05.7	-0.00123517	00:05.7	-0.000494598
00:05.7	-0.00125085	00:05.7	-0.000494628
00:05.7	-0.00126532	00:05.7	-0.000494669
00:05.7	-0.00127859	00:05.7	-0.000494721
00:05.7	-0.00129067	00:05.7	-0.000494785
00:05.7	-0.00130157	00:05.7	-0.000494864
00:05.7	-0.00131132	00:05.7	-0.00049496
00:05.7	-0.00131993	00:05.7	-0.000495076
00:05.7	-0.0013274	00:05.7	-0.000495214
00:05.7	-0.00133377	00:05.7	-0.000495377
00:05.7	-0.00133904	00:05.7	-0.000495567
00:05.7	-0.00134324	00:05.7	-0.000495785
00:05.7	-0.00134639	00:05.7	-0.000496036
00:05.7	-0.00134852	00:05.7	-0.000496324
00:05.7	-0.00134965	00:05.7	-0.000496656
00:05.7	-0.00134982	00:05.7	-0.000497038
00:05.7	-0.00134905	00:05.7	-0.000497475
00:05.7	-0.0013474	00:05.7	-0.000497972
00:05.8	-0.0013449	00:05.8	-0.000498533
00:05.8	-0.0013416	00:05.8	-0.000499161
00:05.8	-0.00133753	00:05.8	-0.000499859
00:05.8	-0.00133275	00:05.8	-0.000500627
00:05.8	-0.0013273	00:05.8	-0.000501462
00:05.8	-0.00132123	00:05.8	-0.000502362
00:05.8	-0.0013146	00:05.8	-0.000503321
00:05.8	-0.00130744	00:05.8	-0.000504336
00:05.8	-0.00129981	00:05.8	-0.000505401
00:05.8	-0.00129174	00:05.8	-0.000506512
00:05.8	-0.00128328	00:05.8	-0.000507664
00:05.8	-0.00127447	00:05.8	-0.000508848
00:05.8	-0.00126534	00:05.8	-0.000510055
00:05.8	-0.00125593	00:05.8	-0.000511277
00:05.8	-0.0012463	00:05.8	-0.000512503
00:05.8	-0.00123648	00:05.8	-0.000513727
00:05.8	-0.00122653	00:05.8	-0.000514942
00:05.8	-0.00121649	00:05.8	-0.00051614
00:05.8	-0.00120641	00:05.8	-0.000517316
00:05.8	-0.00119634	00:05.8	-0.000518465
00:05.8	-0.00118632	00:05.8	-0.000519587
00:05.8	-0.0011764	00:05.8	-0.000520682
00:05.8	-0.00116662	00:05.8	-0.000521751
00:05.8	-0.00115701	00:05.8	-0.000522793
00:05.8	-0.00114761	00:05.8	-0.000523811
00:05.8	-0.00113846	00:05.8	-0.000524804
00:05.8	-0.00112957	00:05.8	-0.000525773
00:05.8	-0.00112099	00:05.8	-0.000526717
00:05.8	-0.00111275	00:05.8	-0.000527638
00:05.8	-0.00110487	00:05.8	-0.000528533
00:05.8	-0.00109738	00:05.8	-0.000529399
00:05.8	-0.00109032	00:05.8	-0.00053023
00:05.8	-0.00108371	00:05.8	-0.000531021
00:05.8	-0.00107757	00:05.8	-0.000531768
00:05.8	-0.00107194	00:05.8	-0.000532466
00:05.8	-0.00106682	00:05.8	-0.000533113
00:05.8	-0.00106224	00:05.8	-0.000533705
00:05.8	-0.00105821	00:05.8	-0.00053424
00:05.8	-0.00105475	00:05.8	-0.000534721
00:05.8	-0.00105186	00:05.8	-0.000535151
00:05.8	-0.00104955	00:05.8	-0.00053553
00:05.8	-0.00104782	00:05.8	-0.000535859
00:05.8	-0.00104668	00:05.8	-0.000536137
00:05.8	-0.00104614	00:05.8	-0.000536365
00:05.8	-0.0010462	00:05.8	-0.000536547
00:05.8	-0.00104687	00:05.8	-0.000536686
00:05.8	-0.00104816	00:05.8	-0.000536787
00:05.8	-0.00105007	00:05.8	-0.000536851
00:05.8	-0.00105261	00:05.8	-0.000536881
00:05.8	-0.00105579	00:05.8	-0.000536881
00:05.8	-0.00105961	00:05.8	-0.000536851
00:05.8	-0.00106408	00:05.8	-0.000536786
00:05.8	-0.00106921	00:05.8	-0.00053668
00:05.8	-0.001075	00:05.8	-0.000536524
00:05.8	-0.00108144	00:05.8	-0.000536309
00:05.8	-0.00108854	00:05.8	-0.000536024
00:05.8	-0.00109629	00:05.8	-0.000535656
00:05.8	-0.0011047	00:05.8	-0.000535196
00:05.8	-0.00111374	00:05.8	-0.000534633
00:05.8	-0.00112343	00:05.8	-0.000533953
00:05.8	-0.00113376	00:05.8	-0.000533146
00:05.8	-0.0011447	00:05.8	-0.000532201
00:05.8	-0.00115627	00:05.8	-0.000531107
00:05.8	-0.00116843	00:05.8	-0.000529858
00:05.8	-0.00118119	00:05.8	-0.000528447
00:05.8	-0.00119452	00:05.8	-0.000526868
00:05.8	-0.00120841	00:05.8	-0.000525119
00:05.8	-0.00122285	00:05.8	-0.000523196
00:05.8	-0.00123784	00:05.8	-0.000521098
00:05.8	-0.00125336	00:05.8	-0.000518824
00:05.8	-0.0012694	00:05.8	-0.000516376
00:05.8	-0.00128596	00:05.8	-0.000513755
00:05.8	-0.00130302	00:05.8	-0.000510962
00:05.8	-0.00132057	00:05.8	-0.000508003
00:05.8	-0.00133861	00:05.8	-0.00050488
00:05.8	-0.00135712	00:05.8	-0.000501599
00:05.8	-0.0013761	00:05.8	-0.000498165
00:05.8	-0.00139553	00:05.8	-0.000494583
00:05.8	-0.0014154	00:05.8	-0.000490862
00:05.8	-0.00143569	00:05.8	-0.000487007
00:05.8	-0.00145639	00:05.8	-0.000483026
00:05.8	-0.00147748	00:05.8	-0.000478928
00:05.8	-0.00149896	00:05.8	-0.000474721
00:05.8	-0.0015208	00:05.8	-0.000470414
00:05.8	-0.00154299	00:05.8	-0.000466014
00:05.8	-0.00156553	00:05.8	-0.000461533
00:05.8	-0.0015884	00:05.8	-0.000456979
00:05.8	-0.00161159	00:05.8	-0.000452362
00:05.8	-0.00163508	00:05.8	-0.000447691
00:05.8	-0.00165885	00:05.8	-0.000442976
00:05.8	-0.00168288	00:05.8	-0.000438228
00:05.8	-0.00170714	00:05.8	-0.000433456
00:05.8	-0.00173162	00:05.8	-0.000428667
00:05.8	-0.00175629	00:05.8	-0.000423868
00:05.8	-0.00178113	00:05.8	-0.000419064
00:05.8	-0.00180611	00:05.8	-0.000414258
00:05.8	-0.00183121	00:05.8	-0.000409456
00:05.8	-0.00185641	00:05.8	-0.000404664
00:05.8	-0.00188168	00:05.8	-0.000399886
00:05.9	-0.00190699	00:05.9	-0.000395127
00:05.9	-0.00193233	00:05.9	-0.000390391
00:05.9	-0.00195767	00:05.9	-0.000385683
00:05.9	-0.00198298	00:05.9	-0.00038101
00:05.9	-0.00200823	00:05.9	-0.00037638
00:05.9	-0.0020334	00:05.9	-0.000371798
00:05.9	-0.00205845	00:05.9	-0.000367273
00:05.9	-0.00208337	00:05.9	-0.000362812
00:05.9	-0.0021081	00:05.9	-0.000358422
00:05.9	-0.00213263	00:05.9	-0.000354108
00:05.9	-0.00215692	00:05.9	-0.000349873
00:05.9	-0.00218094	00:05.9	-0.000345718
00:05.9	-0.00220466	00:05.9	-0.000341647
00:05.9	-0.00222805	00:05.9	-0.000337663
00:05.9	-0.00225108	00:05.9	-0.000333773
00:05.9	-0.00227373	00:05.9	-0.000329983
00:05.9	-0.00229596	00:05.9	-0.000326302
00:05.9	-0.00231776	00:05.9	-0.000322731
00:05.9	-0.0023391	00:05.9	-0.000319274
00:05.9	-0.00235996	00:05.9	-0.000315932
00:05.9	-0.00238032	00:05.9	-0.000312708
00:05.9	-0.00240016	00:05.9	-0.000309605
00:05.9	-0.00241945	00:05.9	-0.000306624
00:05.9	-0.00243816	00:05.9	-0.000303768
00:05.9	-0.00245629	00:05.9	-0.00030104
00:05.9	-0.0024738	00:05.9	-0.000298443
00:05.9	-0.00249067	00:05.9	-0.000295978
00:05.9	-0.00250688	00:05.9	-0.000293647
00:05.9	-0.00252242	00:05.9	-0.000291445
00:05.9	-0.00253726	00:05.9	-0.000289367
00:05.9	-0.00255138	00:05.9	-0.000287404
00:05.9	-0.00256477	00:05.9	-0.000285549
00:05.9	-0.00257742	00:05.9	-0.000283796
00:05.9	-0.00258935	00:05.9	-0.000282139
00:05.9	-0.00260053	00:05.9	-0.000280572
00:05.9	-0.00261098	00:05.9	-0.000279094
00:05.9	-0.00262071	00:05.9	-0.000277698
00:05.9	-0.00262973	00:05.9	-0.000276384
00:05.9	-0.00263803	00:05.9	-0.000275149
00:05.9	-0.00264562	00:05.9	-0.00027399
00:05.9	-0.0026525	00:05.9	-0.000272908
00:05.9	-0.00265869	00:05.9	-0.000271901
00:05.9	-0.00266418	00:05.9	-0.000270966
00:05.9	-0.00266898	00:05.9	-0.0002701
00:05.9	-0.00267309	00:05.9	-0.000269298
00:05.9	-0.00267651	00:05.9	-0.000268556
00:05.9	-0.00267925	00:05.9	-0.000267869
00:05.9	-0.00268132	00:05.9	-0.000267235
00:05.9	-0.0026827	00:05.9	-0.000266655
00:05.9	-0.00268341	00:05.9	-0.000266129
00:05.9	-0.00268345	00:05.9	-0.000265663
00:05.9	-0.00268282	00:05.9	-0.000265261
00:05.9	-0.00268154	00:05.9	-0.000264928
00:05.9	-0.00267962	00:05.9	-0.000264667
