 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:04.7	0.000728106	00:04.7	-0.000357521
00:04.7	0.000706889	00:04.7	-0.000358411
00:04.7	0.000685738	00:04.7	-0.000359161
00:04.8	0.000664675	00:04.8	-0.000359778
00:04.8	0.000643725	00:04.8	-0.000360269
00:04.8	0.00062291	00:04.8	-0.000360641
00:04.8	0.000602256	00:04.8	-0.000360901
00:04.8	0.000581785	00:04.8	-0.000361055
00:04.8	0.000561513	00:04.8	-0.000361108
00:04.8	0.000541457	00:04.8	-0.000361065
00:04.8	0.000521626	00:04.8	-0.000360926
00:04.8	0.000502025	00:04.8	-0.000360693
00:04.8	0.000482661	00:04.8	-0.000360364
00:04.8	0.000463535	00:04.8	-0.000359939
00:04.8	0.00044465	00:04.8	-0.000359419
00:04.8	0.000426007	00:04.8	-0.000358805
00:04.8	0.000407603	00:04.8	-0.000358097
00:04.8	0.000389438	00:04.8	-0.000357297
00:04.8	0.00037151	00:04.8	-0.000356408
00:04.8	0.000353814	00:04.8	-0.000355435
00:04.8	0.000336346	00:04.8	-0.000354382
00:04.8	0.000319102	00:04.8	-0.000353254
00:04.8	0.000302077	00:04.8	-0.000352051
00:04.8	0.000285263	00:04.8	-0.000350773
00:04.8	0.000268655	00:04.8	-0.000349421
00:04.8	0.000252248	00:04.8	-0.000347991
00:04.8	0.000236039	00:04.8	-0.000346481
00:04.8	0.000220025	00:04.8	-0.000344885
00:04.8	0.000204205	00:04.8	-0.000343201
00:04.8	0.000188574	00:04.8	-0.000341421
00:04.8	0.00017313	00:04.8	-0.000339539
00:04.8	0.000157867	00:04.8	-0.000337548
00:04.8	0.000142785	00:04.8	-0.000335445
00:04.8	0.000127883	00:04.8	-0.000333224
00:04.8	0.000113165	00:04.8	-0.000330883
00:04.8	9.86E-05	00:04.8	-0.000328419
00:04.8	8.43E-05	00:04.8	-0.000325832
00:04.8	7.02E-05	00:04.8	-0.00032312
00:04.8	5.63E-05	00:04.8	-0.000320283
00:04.8	4.26E-05	00:04.8	-0.000317324
00:04.8	2.92E-05	00:04.8	-0.000314243
00:04.8	1.60E-05	00:04.8	-0.000311042
00:04.8	3.11E-06	00:04.8	-0.000307725
00:04.8	-9.48E-06	00:04.8	-0.000304294
00:04.8	-2.18E-05	00:04.8	-0.000300753
00:04.8	-3.37E-05	00:04.8	-0.000297107
00:04.8	-4.53E-05	00:04.8	-0.000293361
00:04.8	-5.66E-05	00:04.8	-0.000289519
00:04.8	-6.76E-05	00:04.8	-0.000285587
00:04.8	-7.81E-05	00:04.8	-0.000281568
00:04.8	-8.83E-05	00:04.8	-0.000277462
00:04.8	-9.82E-05	00:04.8	-0.000273267
00:04.8	-0.000107572	00:04.8	-0.000268978
00:04.8	-0.000116591	00:04.8	-0.000264592
00:04.8	-0.000125204	00:04.8	-0.000260108
00:04.8	-0.000133404	00:04.8	-0.000255525
00:04.8	-0.000141184	00:04.8	-0.000250841
00:04.8	-0.000148537	00:04.8	-0.000246053
00:04.8	-0.000155457	00:04.8	-0.000241158
00:04.8	-0.000161943	00:04.8	-0.000236155
00:04.8	-0.000167996	00:04.8	-0.000231041
00:04.8	-0.00017362	00:04.8	-0.000225819
00:04.8	-0.000178819	00:04.8	-0.000220488
00:04.8	-0.000183602	00:04.8	-0.000215052
00:04.8	-0.000187977	00:04.8	-0.000209512
00:04.8	-0.000191953	00:04.8	-0.000203868
00:04.8	-0.000195538	00:04.8	-0.00019812
00:04.8	-0.000198736	00:04.8	-0.00019227
00:04.8	-0.000201553	00:04.8	-0.00018632
00:04.8	-0.000203992	00:04.8	-0.000180271
00:04.8	-0.00020606	00:04.8	-0.00017413
00:04.8	-0.000207763	00:04.8	-0.000167902
00:04.8	-0.00020911	00:04.8	-0.000161591
00:04.8	-0.000210114	00:04.8	-0.000155207
00:04.8	-0.000210793	00:04.8	-0.000148757
00:04.8	-0.000211166	00:04.8	-0.000142253
00:04.8	-0.000211253	00:04.8	-0.000135705
00:04.8	-0.000211077	00:04.8	-0.000129124
00:04.8	-0.000210661	00:04.8	-0.000122524
00:04.8	-0.000210026	00:04.8	-0.00011592
00:04.8	-0.000209194	00:04.8	-0.000109328
00:04.8	-0.000208188	00:04.8	-0.000102761
00:04.8	-0.000207031	00:04.8	-9.62E-05
00:04.8	-0.000205746	00:04.8	-8.98E-05
00:04.8	-0.000204356	00:04.8	-8.34E-05
00:04.8	-0.000202882	00:04.8	-7.71E-05
00:04.8	-0.000201343	00:04.8	-7.08E-05
00:04.8	-0.000199759	00:04.8	-6.47E-05
00:04.8	-0.000198145	00:04.8	-5.87E-05
00:04.8	-0.000196522	00:04.8	-5.29E-05
00:04.8	-0.000194907	00:04.8	-4.71E-05
00:04.8	-0.00019332	00:04.8	-4.16E-05
00:04.8	-0.000191779	00:04.8	-3.61E-05
00:04.8	-0.00019031	00:04.8	-3.08E-05
00:04.8	-0.000188936	00:04.8	-2.56E-05
00:04.8	-0.000187688	00:04.8	-2.06E-05
00:04.8	-0.000186598	00:04.8	-1.57E-05
00:04.8	-0.000185696	00:04.8	-1.10E-05
00:04.8	-0.000185016	00:04.8	-6.43E-06
00:04.8	-0.000184591	00:04.8	-2.02E-06
00:04.8	-0.000184451	00:04.8	2.22E-06
00:04.8	-0.000184628	00:04.8	6.28E-06
00:04.8	-0.000185148	00:04.8	1.02E-05
00:04.9	-0.000186037	00:04.9	1.38E-05
00:04.9	-0.000187318	00:04.9	1.73E-05
00:04.9	-0.000189011	00:04.9	2.06E-05
00:04.9	-0.000191134	00:04.9	2.36E-05
00:04.9	-0.000193705	00:04.9	2.65E-05
00:04.9	-0.000196738	00:04.9	2.91E-05
00:04.9	-0.000200244	00:04.9	3.15E-05
00:04.9	-0.000204234	00:04.9	3.37E-05
00:04.9	-0.000208716	00:04.9	3.57E-05
00:04.9	-0.000213697	00:04.9	3.75E-05
00:04.9	-0.000219183	00:04.9	3.90E-05
00:04.9	-0.000225182	00:04.9	4.03E-05
00:04.9	-0.000231697	00:04.9	4.14E-05
00:04.9	-0.00023873	00:04.9	4.23E-05
00:04.9	-0.000246276	00:04.9	4.29E-05
00:04.9	-0.000254333	00:04.9	4.34E-05
00:04.9	-0.000262894	00:04.9	4.36E-05
00:04.9	-0.000271951	00:04.9	4.36E-05
00:04.9	-0.000281496	00:04.9	4.35E-05
00:04.9	-0.000291519	00:04.9	4.31E-05
00:04.9	-0.00030201	00:04.9	4.24E-05
00:04.9	-0.000312958	00:04.9	4.16E-05
00:04.9	-0.000324353	00:04.9	4.05E-05
00:04.9	-0.000336188	00:04.9	3.92E-05
00:04.9	-0.000348451	00:04.9	3.77E-05
00:04.9	-0.000361132	00:04.9	3.59E-05
00:04.9	-0.000374218	00:04.9	3.39E-05
00:04.9	-0.000387695	00:04.9	3.16E-05
00:04.9	-0.000401547	00:04.9	2.90E-05
00:04.9	-0.00041576	00:04.9	2.62E-05
00:04.9	-0.000430314	00:04.9	2.32E-05
00:04.9	-0.00044519	00:04.9	1.98E-05
00:04.9	-0.000460366	00:04.9	1.62E-05
00:04.9	-0.000475816	00:04.9	1.23E-05
00:04.9	-0.000491515	00:04.9	8.16E-06
00:04.9	-0.000507438	00:04.9	3.73E-06
00:04.9	-0.000523557	00:04.9	-9.72E-07
00:04.9	-0.000539849	00:04.9	-5.93E-06
00:04.9	-0.000556287	00:04.9	-1.11E-05
00:04.9	-0.000572845	00:04.9	-1.66E-05
00:04.9	-0.000589499	00:04.9	-2.23E-05
00:04.9	-0.000606222	00:04.9	-2.82E-05
00:04.9	-0.00062299	00:04.9	-3.43E-05
00:04.9	-0.000639778	00:04.9	-4.07E-05
00:04.9	-0.00065656	00:04.9	-4.72E-05
00:04.9	-0.000673313	00:04.9	-5.39E-05
00:04.9	-0.00069001	00:04.9	-6.07E-05
00:04.9	-0.000706623	00:04.9	-6.78E-05
00:04.9	-0.000723124	00:04.9	-7.49E-05
00:04.9	-0.000739483	00:04.9	-8.23E-05
00:04.9	-0.000755665	00:04.9	-8.97E-05
00:04.9	-0.000771637	00:04.9	-9.73E-05
00:04.9	-0.000787363	00:04.9	-0.000104912
00:04.9	-0.000802809	00:04.9	-0.000112655
00:04.9	-0.000817943	00:04.9	-0.000120467
00:04.9	-0.000832738	00:04.9	-0.000128333
00:04.9	-0.00084717	00:04.9	-0.000136238
00:04.9	-0.000861217	00:04.9	-0.000144165
00:04.9	-0.000874862	00:04.9	-0.000152101
00:04.9	-0.000888088	00:04.9	-0.000160029
00:04.9	-0.000900883	00:04.9	-0.000167932
00:04.9	-0.000913236	00:04.9	-0.000175791
00:04.9	-0.000925139	00:04.9	-0.00018359
00:04.9	-0.000936583	00:04.9	-0.000191312
00:04.9	-0.00094756	00:04.9	-0.000198941
00:04.9	-0.000958061	00:04.9	-0.000206463
00:04.9	-0.000968076	00:04.9	-0.000213864
00:04.9	-0.000977594	00:04.9	-0.00022113
00:04.9	-0.000986603	00:04.9	-0.000228245
00:04.9	-0.000995089	00:04.9	-0.000235193
00:04.9	-0.00100304	00:04.9	-0.000241958
00:04.9	-0.00101044	00:04.9	-0.000248528
00:04.9	-0.00101729	00:04.9	-0.000254889
00:04.9	-0.00102357	00:04.9	-0.00026103
00:04.9	-0.00102927	00:04.9	-0.000266942
00:04.9	-0.0010344	00:04.9	-0.000272616
00:04.9	-0.00103895	00:04.9	-0.00027804
00:04.9	-0.0010429	00:04.9	-0.000283205
00:04.9	-0.00104627	00:04.9	-0.000288101
00:04.9	-0.00104905	00:04.9	-0.000292716
00:04.9	-0.00105124	00:04.9	-0.000297042
00:04.9	-0.00105283	00:04.9	-0.000301073
00:04.9	-0.00105384	00:04.9	-0.000304803
00:04.9	-0.00105424	00:04.9	-0.000308228
00:04.9	-0.00105405	00:04.9	-0.000311343
00:04.9	-0.00105325	00:04.9	-0.000314148
00:04.9	-0.00105186	00:04.9	-0.00031664
00:04.9	-0.00104986	00:04.9	-0.000318821
00:04.9	-0.00104726	00:04.9	-0.000320691
00:04.9	-0.00104406	00:04.9	-0.000322251
00:04.9	-0.00104027	00:04.9	-0.000323506
00:04.9	-0.00103588	00:04.9	-0.000324457
00:04.9	-0.00103089	00:04.9	-0.00032511
00:04.9	-0.00102532	00:04.9	-0.00032547
00:04.9	-0.00101916	00:04.9	-0.000325542
00:04.9	-0.00101243	00:04.9	-0.000325333
00:04.9	-0.00100512	00:04.9	-0.00032485
00:04.9	-0.000997225	00:04.9	-0.0003241
00:04.9	-0.000988752	00:04.9	-0.000323091
00:04.9	-0.000979693	00:04.9	-0.000321831
00:04.9	-0.000970043	00:04.9	-0.00032033
00:05.0	-0.000959794	00:05.0	-0.000318596
00:05.0	-0.000948942	00:05.0	-0.000316638
00:05.0	-0.000937484	00:05.0	-0.000314468
00:05.0	-0.000925421	00:05.0	-0.000312094
00:05.0	-0.000912755	00:05.0	-0.000309526
00:05.0	-0.000899488	00:05.0	-0.000306773
00:05.0	-0.000885624	00:05.0	-0.000303843
00:05.0	-0.000871171	00:05.0	-0.000300741
00:05.0	-0.000856137	00:05.0	-0.000297478
00:05.0	-0.000840535	00:05.0	-0.000294062
00:05.0	-0.00082438	00:05.0	-0.000290501
00:05.0	-0.000807688	00:05.0	-0.000286795
00:05.0	-0.000790478	00:05.0	-0.000282946
00:05.0	-0.000772772	00:05.0	-0.000278955
00:05.0	-0.000754591	00:05.0	-0.000274819
00:05.0	-0.000735957	00:05.0	-0.000270538
00:05.0	-0.000716891	00:05.0	-0.000266114
00:05.0	-0.000697411	00:05.0	-0.000261549
00:05.0	-0.000677534	00:05.0	-0.00025685
00:05.0	-0.00065728	00:05.0	-0.000252019
00:05.0	-0.000636671	00:05.0	-0.000247061
00:05.0	-0.000615733	00:05.0	-0.000241978
00:05.0	-0.000594494	00:05.0	-0.000236776
00:05.0	-0.000572986	00:05.0	-0.000231462
00:05.0	-0.000551242	00:05.0	-0.000226046
00:05.0	-0.000529296	00:05.0	-0.00022054
00:05.0	-0.00050718	00:05.0	-0.000214956
00:05.0	-0.000484928	00:05.0	-0.000209308
00:05.0	-0.000462569	00:05.0	-0.000203607
00:05.0	-0.000440134	00:05.0	-0.000197867
00:05.0	-0.00041765	00:05.0	-0.0001921
00:05.0	-0.000395148	00:05.0	-0.000186317
00:05.0	-0.000372652	00:05.0	-0.000180532
00:05.0	-0.000350189	00:05.0	-0.000174755
00:05.0	-0.000327784	00:05.0	-0.000168993
00:05.0	-0.000305463	00:05.0	-0.000163253
00:05.0	-0.000283256	00:05.0	-0.000157541
00:05.0	-0.000261192	00:05.0	-0.000151865
00:05.0	-0.000239304	00:05.0	-0.000146231
00:05.0	-0.000217625	00:05.0	-0.000140648
00:05.0	-0.000196187	00:05.0	-0.000135128
00:05.0	-0.000175022	00:05.0	-0.000129683
00:05.0	-0.000154168	00:05.0	-0.000124326
00:05.0	-0.000133663	00:05.0	-0.000119069
00:05.0	-0.000113546	00:05.0	-0.000113923
00:05.0	-9.39E-05	00:05.0	-0.000108896
00:05.0	-7.46E-05	00:05.0	-0.000103997
00:05.0	-5.59E-05	00:05.0	-9.92E-05
00:05.0	-3.77E-05	00:05.0	-9.46E-05
00:05.0	-2.00E-05	00:05.0	-9.01E-05
00:05.0	-2.92E-06	00:05.0	-8.57E-05
00:05.0	1.36E-05	00:05.0	-8.15E-05
00:05.0	2.95E-05	00:05.0	-7.74E-05
00:05.0	4.48E-05	00:05.0	-7.35E-05
00:05.0	5.94E-05	00:05.0	-6.97E-05
00:05.0	7.35E-05	00:05.0	-6.60E-05
00:05.0	8.69E-05	00:05.0	-6.25E-05
00:05.0	9.97E-05	00:05.0	-5.90E-05
00:05.0	0.00011175	00:05.0	-5.58E-05
00:05.0	0.000123173	00:05.0	-5.26E-05
00:05.0	0.000133906	00:05.0	-4.97E-05
00:05.0	0.000143938	00:05.0	-4.68E-05
00:05.0	0.000153258	00:05.0	-4.41E-05
00:05.0	0.000161857	00:05.0	-4.15E-05
00:05.0	0.000169728	00:05.0	-3.91E-05
00:05.0	0.000176866	00:05.0	-3.68E-05
00:05.0	0.000183267	00:05.0	-3.47E-05
00:05.0	0.000188936	00:05.0	-3.28E-05
00:05.0	0.000193882	00:05.0	-3.09E-05
00:05.0	0.00019812	00:05.0	-2.93E-05
00:05.0	0.000201665	00:05.0	-2.77E-05
00:05.0	0.000204534	00:05.0	-2.64E-05
00:05.0	0.000206743	00:05.0	-2.52E-05
00:05.0	0.000208308	00:05.0	-2.41E-05
00:05.0	0.000209245	00:05.0	-2.33E-05
00:05.0	0.00020957	00:05.0	-2.25E-05
00:05.0	0.000209298	00:05.0	-2.20E-05
00:05.0	0.000208445	00:05.0	-2.16E-05
00:05.0	0.000207027	00:05.0	-2.13E-05
00:05.0	0.000205061	00:05.0	-2.13E-05
00:05.0	0.000202567	00:05.0	-2.13E-05
00:05.0	0.000199566	00:05.0	-2.16E-05
00:05.0	0.000196079	00:05.0	-2.20E-05
00:05.0	0.000192132	00:05.0	-2.25E-05
00:05.0	0.000187749	00:05.0	-2.32E-05
00:05.0	0.000182954	00:05.0	-2.40E-05
00:05.0	0.000177769	00:05.0	-2.49E-05
00:05.0	0.000172219	00:05.0	-2.59E-05
00:05.0	0.000166323	00:05.0	-2.71E-05
00:05.0	0.000160102	00:05.0	-2.84E-05
00:05.0	0.000153577	00:05.0	-2.98E-05
00:05.0	0.000146766	00:05.0	-3.12E-05
00:05.0	0.000139688	00:05.0	-3.28E-05
00:05.0	0.00013236	00:05.0	-3.44E-05
00:05.0	0.000124798	00:05.0	-3.61E-05
00:05.0	0.000117021	00:05.0	-3.79E-05
00:05.0	0.000109042	00:05.0	-3.97E-05
00:05.0	0.000100878	00:05.0	-4.16E-05
00:05.0	9.25E-05	00:05.0	-4.35E-05
00:05.1	8.41E-05	00:05.1	-4.54E-05
00:05.1	7.55E-05	00:05.1	-4.74E-05
00:05.1	6.68E-05	00:05.1	-4.94E-05
00:05.1	5.80E-05	00:05.1	-5.15E-05
00:05.1	4.91E-05	00:05.1	-5.36E-05
00:05.1	4.02E-05	00:05.1	-5.57E-05
00:05.1	3.13E-05	00:05.1	-5.78E-05
00:05.1	2.24E-05	00:05.1	-6.00E-05
00:05.1	1.35E-05	00:05.1	-6.21E-05
00:05.1	4.67E-06	00:05.1	-6.43E-05
00:05.1	-4.14E-06	00:05.1	-6.65E-05
00:05.1	-1.29E-05	00:05.1	-6.87E-05
00:05.1	-2.15E-05	00:05.1	-7.09E-05
00:05.1	-3.00E-05	00:05.1	-7.30E-05
00:05.1	-3.84E-05	00:05.1	-7.52E-05
00:05.1	-4.67E-05	00:05.1	-7.73E-05
00:05.1	-5.48E-05	00:05.1	-7.94E-05
00:05.1	-6.26E-05	00:05.1	-8.15E-05
00:05.1	-7.03E-05	00:05.1	-8.34E-05
00:05.1	-7.77E-05	00:05.1	-8.54E-05
00:05.1	-8.49E-05	00:05.1	-8.72E-05
00:05.1	-9.18E-05	00:05.1	-8.90E-05
00:05.1	-9.84E-05	00:05.1	-9.07E-05
00:05.1	-0.000104795	00:05.1	-9.24E-05
00:05.1	-0.00011086	00:05.1	-9.39E-05
00:05.1	-0.000116642	00:05.1	-9.54E-05
00:05.1	-0.000122146	00:05.1	-9.68E-05
00:05.1	-0.000127375	00:05.1	-9.82E-05
00:05.1	-0.000132336	00:05.1	-9.94E-05
00:05.1	-0.000137035	00:05.1	-0.000100562
00:05.1	-0.000141475	00:05.1	-0.000101641
00:05.1	-0.000145657	00:05.1	-0.000102631
00:05.1	-0.000149581	00:05.1	-0.00010353
00:05.1	-0.000153242	00:05.1	-0.000104333
00:05.1	-0.00015664	00:05.1	-0.000105034
00:05.1	-0.000159773	00:05.1	-0.000105628
00:05.1	-0.000162643	00:05.1	-0.000106106
00:05.1	-0.000165252	00:05.1	-0.000106459
00:05.1	-0.000167602	00:05.1	-0.000106674
00:05.1	-0.000169694	00:05.1	-0.000106739
00:05.1	-0.000171531	00:05.1	-0.000106641
00:05.1	-0.000173114	00:05.1	-0.000106367
00:05.1	-0.000174448	00:05.1	-0.000105905
00:05.1	-0.000175541	00:05.1	-0.000105245
00:05.1	-0.000176401	00:05.1	-0.000104378
00:05.1	-0.000177038	00:05.1	-0.000103297
00:05.1	-0.000177461	00:05.1	-0.000102
00:05.1	-0.000177679	00:05.1	-0.000100485
00:05.1	-0.000177704	00:05.1	-9.88E-05
00:05.1	-0.000177545	00:05.1	-9.68E-05
00:05.1	-0.000177211	00:05.1	-9.47E-05
00:05.1	-0.00017671	00:05.1	-9.23E-05
00:05.1	-0.000176046	00:05.1	-8.98E-05
00:05.1	-0.000175226	00:05.1	-8.71E-05
00:05.1	-0.000174257	00:05.1	-8.43E-05
00:05.1	-0.000173146	00:05.1	-8.12E-05
00:05.1	-0.000171901	00:05.1	-7.81E-05
00:05.1	-0.000170529	00:05.1	-7.48E-05
00:05.1	-0.00016904	00:05.1	-7.14E-05
00:05.1	-0.000167441	00:05.1	-6.78E-05
00:05.1	-0.000165742	00:05.1	-6.42E-05
00:05.1	-0.000163952	00:05.1	-6.04E-05
00:05.1	-0.000162078	00:05.1	-5.65E-05
00:05.1	-0.000160123	00:05.1	-5.26E-05
00:05.1	-0.000158087	00:05.1	-4.86E-05
00:05.1	-0.000155971	00:05.1	-4.45E-05
00:05.1	-0.000153772	00:05.1	-4.03E-05
00:05.1	-0.000151494	00:05.1	-3.62E-05
00:05.1	-0.000149136	00:05.1	-3.19E-05
00:05.1	-0.000146699	00:05.1	-2.77E-05
00:05.1	-0.000144181	00:05.1	-2.34E-05
00:05.1	-0.000141576	00:05.1	-1.92E-05
00:05.1	-0.000138878	00:05.1	-1.49E-05
00:05.1	-0.000136084	00:05.1	-1.07E-05
00:05.1	-0.000133189	00:05.1	-6.50E-06
00:05.1	-0.000130193	00:05.1	-2.31E-06
00:05.1	-0.000127094	00:05.1	1.86E-06
00:05.1	-0.000123892	00:05.1	6.01E-06
00:05.1	-0.000120584	00:05.1	1.01E-05
00:05.1	-0.000117169	00:05.1	1.42E-05
00:05.1	-0.000113645	00:05.1	1.83E-05
00:05.1	-0.000110012	00:05.1	2.23E-05
00:05.1	-0.000106271	00:05.1	2.64E-05
00:05.1	-0.000102419	00:05.1	3.04E-05
00:05.1	-9.85E-05	00:05.1	3.44E-05
00:05.1	-9.44E-05	00:05.1	3.83E-05
00:05.1	-9.02E-05	00:05.1	4.23E-05
00:05.1	-8.59E-05	00:05.1	4.62E-05
00:05.1	-8.15E-05	00:05.1	5.01E-05
00:05.1	-7.70E-05	00:05.1	5.39E-05
00:05.1	-7.24E-05	00:05.1	5.77E-05
00:05.1	-6.77E-05	00:05.1	6.14E-05
00:05.1	-6.30E-05	00:05.1	6.51E-05
00:05.1	-5.81E-05	00:05.1	6.86E-05
00:05.1	-5.32E-05	00:05.1	7.21E-05
00:05.1	-4.83E-05	00:05.1	7.55E-05
00:05.1	-4.33E-05	00:05.1	7.88E-05
00:05.1	-3.82E-05	00:05.1	8.20E-05
00:05.1	-3.31E-05	00:05.1	8.51E-05
00:05.1	-2.79E-05	00:05.1	8.80E-05
00:05.2	-2.26E-05	00:05.2	9.08E-05
00:05.2	-1.73E-05	00:05.2	9.35E-05
00:05.2	-1.19E-05	00:05.2	9.60E-05
00:05.2	-6.45E-06	00:05.2	9.84E-05
00:05.2	-8.97E-07	00:05.2	0.000100597
00:05.2	4.72E-06	00:05.2	0.00010265
00:05.2	1.04E-05	00:05.2	0.000104528
00:05.2	1.61E-05	00:05.2	0.00010622
00:05.2	2.19E-05	00:05.2	0.000107718
00:05.2	2.77E-05	00:05.2	0.00010901
00:05.2	3.35E-05	00:05.2	0.000110083
00:05.2	3.94E-05	00:05.2	0.000110927
00:05.2	4.52E-05	00:05.2	0.00011153
00:05.2	5.10E-05	00:05.2	0.000111883
00:05.2	5.69E-05	00:05.2	0.000111978
00:05.2	6.27E-05	00:05.2	0.000111806
00:05.2	6.85E-05	00:05.2	0.000111361
00:05.2	7.43E-05	00:05.2	0.000110637
00:05.2	8.01E-05	00:05.2	0.000109629
00:05.2	8.59E-05	00:05.2	0.000108333
00:05.2	9.17E-05	00:05.2	0.000106745
00:05.2	9.75E-05	00:05.2	0.000104863
00:05.2	0.00010335	00:05.2	0.000102686
00:05.2	0.000109167	00:05.2	0.000100211
00:05.2	0.000114965	00:05.2	9.74E-05
00:05.2	0.000120725	00:05.2	9.44E-05
00:05.2	0.000126428	00:05.2	9.10E-05
00:05.2	0.00013205	00:05.2	8.73E-05
00:05.2	0.000137572	00:05.2	8.33E-05
00:05.2	0.000142977	00:05.2	7.90E-05
00:05.2	0.000148255	00:05.2	7.43E-05
00:05.2	0.000153398	00:05.2	6.93E-05
00:05.2	0.000158403	00:05.2	6.40E-05
00:05.2	0.000163272	00:05.2	5.83E-05
00:05.2	0.000168008	00:05.2	5.23E-05
00:05.2	0.000172619	00:05.2	4.59E-05
00:05.2	0.000177116	00:05.2	3.91E-05
00:05.2	0.00018151	00:05.2	3.20E-05
00:05.2	0.000185812	00:05.2	2.45E-05
00:05.2	0.000190033	00:05.2	1.67E-05
00:05.2	0.00019418	00:05.2	8.61E-06
00:05.2	0.000198258	00:05.2	1.36E-07
00:05.2	0.000202273	00:05.2	-8.67E-06
00:05.2	0.000206226	00:05.2	-1.78E-05
00:05.2	0.00021012	00:05.2	-2.72E-05
00:05.2	0.000213962	00:05.2	-3.70E-05
00:05.2	0.000217757	00:05.2	-4.71E-05
00:05.2	0.000221517	00:05.2	-5.75E-05
00:05.2	0.000225253	00:05.2	-6.82E-05
00:05.2	0.000228977	00:05.2	-7.92E-05
00:05.2	0.000232704	00:05.2	-9.05E-05
00:05.2	0.00023645	00:05.2	-0.000101989
00:05.2	0.000240235	00:05.2	-0.000113768
00:05.2	0.000244076	00:05.2	-0.000125772
00:05.2	0.000247992	00:05.2	-0.000137978
00:05.2	0.000251996	00:05.2	-0.000150361
00:05.2	0.000256101	00:05.2	-0.000162897
00:05.2	0.000260314	00:05.2	-0.000175559
00:05.2	0.000264641	00:05.2	-0.000188321
00:05.2	0.000269082	00:05.2	-0.000201155
00:05.2	0.000273639	00:05.2	-0.000214031
00:05.2	0.000278308	00:05.2	-0.00022692
00:05.2	0.000283086	00:05.2	-0.000239793
00:05.2	0.000287967	00:05.2	-0.000252626
00:05.2	0.000292948	00:05.2	-0.000265397
00:05.2	0.00029803	00:05.2	-0.00027809
00:05.2	0.000303213	00:05.2	-0.000290691
00:05.2	0.0003085	00:05.2	-0.000303186
00:05.2	0.000313896	00:05.2	-0.000315558
00:05.2	0.000319408	00:05.2	-0.000327796
00:05.2	0.000325042	00:05.2	-0.000339883
00:05.2	0.000330799	00:05.2	-0.000351806
00:05.2	0.00033668	00:05.2	-0.000363549
00:05.2	0.000342682	00:05.2	-0.000375101
00:05.2	0.000348796	00:05.2	-0.000386448
00:05.2	0.00035501	00:05.2	-0.00039758
00:05.2	0.000361309	00:05.2	-0.000408489
00:05.2	0.000367673	00:05.2	-0.000419169
00:05.2	0.000374081	00:05.2	-0.000429611
00:05.2	0.000380509	00:05.2	-0.000439812
00:05.2	0.000386935	00:05.2	-0.000449768
00:05.2	0.00039334	00:05.2	-0.000459476
00:05.2	0.000399703	00:05.2	-0.000468932
00:05.2	0.000406009	00:05.2	-0.000478131
00:05.2	0.000412241	00:05.2	-0.000487068
00:05.2	0.000418387	00:05.2	-0.000495739
00:05.2	0.000424434	00:05.2	-0.000504137
00:05.2	0.00043037	00:05.2	-0.000512256
00:05.2	0.000436185	00:05.2	-0.000520092
00:05.2	0.000441867	00:05.2	-0.000527637
00:05.2	0.000447401	00:05.2	-0.000534886
00:05.2	0.000452769	00:05.2	-0.000541833
00:05.2	0.000457951	00:05.2	-0.000548471
00:05.2	0.000462925	00:05.2	-0.000554793
00:05.2	0.00046767	00:05.2	-0.000560795
00:05.2	0.000472168	00:05.2	-0.00056647
00:05.2	0.000476405	00:05.2	-0.000571809
00:05.2	0.000480368	00:05.2	-0.000576803
00:05.2	0.000484046	00:05.2	-0.000581443
00:05.2	0.000487427	00:05.2	-0.000585716
00:05.2	0.000490499	00:05.2	-0.000589614
00:05.3	0.000493257	00:05.3	-0.000593128
00:05.3	0.000495696	00:05.3	-0.00059625
00:05.3	0.000497815	00:05.3	-0.000598973
00:05.3	0.00049961	00:05.3	-0.000601289
00:05.3	0.000501075	00:05.3	-0.000603195
00:05.3	0.000502203	00:05.3	-0.000604684
00:05.3	0.000502981	00:05.3	-0.000605753
00:05.3	0.000503392	00:05.3	-0.000606397
00:05.3	0.000503418	00:05.3	-0.000606616
00:05.3	0.000503037	00:05.3	-0.000606405
00:05.3	0.000502232	00:05.3	-0.000605765
00:05.3	0.000500983	00:05.3	-0.000604695
00:05.3	0.000499274	00:05.3	-0.000603195
00:05.3	0.000497093	00:05.3	-0.000601266
00:05.3	0.000494428	00:05.3	-0.000598909
00:05.3	0.000491274	00:05.3	-0.000596127
00:05.3	0.000487624	00:05.3	-0.000592923
00:05.3	0.000483472	00:05.3	-0.000589299
00:05.3	0.000478815	00:05.3	-0.000585258
00:05.3	0.00047365	00:05.3	-0.000580801
00:05.3	0.000467973	00:05.3	-0.000575928
00:05.3	0.00046178	00:05.3	-0.000570639
00:05.3	0.000455066	00:05.3	-0.000564936
00:05.3	0.000447821	00:05.3	-0.000558821
00:05.3	0.000440035	00:05.3	-0.000552299
00:05.3	0.000431699	00:05.3	-0.000545375
00:05.3	0.000422804	00:05.3	-0.000538053
00:05.3	0.000413339	00:05.3	-0.00053034
00:05.3	0.000403299	00:05.3	-0.000522243
00:05.3	0.000392678	00:05.3	-0.00051377
00:05.3	0.000381473	00:05.3	-0.00050493
00:05.3	0.000369686	00:05.3	-0.000495732
00:05.3	0.000357322	00:05.3	-0.000486186
