 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:01.2	-0.00787688	00:01.2	-0.0017959
00:01.2	-0.00785831	00:01.2	-0.00180437
00:01.2	-0.00784025	00:01.2	-0.00181291
00:01.3	-0.00782267	00:01.3	-0.00182161
00:01.3	-0.00780553	00:01.3	-0.00183061
00:01.3	-0.00778879	00:01.3	-0.00183998
00:01.3	-0.00777233	00:01.3	-0.00184974
00:01.3	-0.00775608	00:01.3	-0.00185992
00:01.3	-0.00773999	00:01.3	-0.00187056
00:01.3	-0.00772405	00:01.3	-0.00188165
00:01.3	-0.00770825	00:01.3	-0.00189314
00:01.3	-0.00769259	00:01.3	-0.00190501
00:01.3	-0.00767707	00:01.3	-0.00191721
00:01.3	-0.00766176	00:01.3	-0.00192971
00:01.3	-0.00764674	00:01.3	-0.00194246
00:01.3	-0.0076321	00:01.3	-0.00195544
00:01.3	-0.00761798	00:01.3	-0.00196862
00:01.3	-0.0076045	00:01.3	-0.00198195
00:01.3	-0.00759173	00:01.3	-0.0019954
00:01.3	-0.00757962	00:01.3	-0.00200895
00:01.3	-0.00756814	00:01.3	-0.00202257
00:01.3	-0.00755724	00:01.3	-0.00203621
00:01.3	-0.00754687	00:01.3	-0.00204988
00:01.3	-0.007537	00:01.3	-0.00206362
00:01.3	-0.00752761	00:01.3	-0.00207746
00:01.3	-0.00751872	00:01.3	-0.00209139
00:01.3	-0.00751039	00:01.3	-0.00210537
00:01.3	-0.00750269	00:01.3	-0.00211937
00:01.3	-0.00749573	00:01.3	-0.00213334
00:01.3	-0.00748962	00:01.3	-0.00214729
00:01.3	-0.00748449	00:01.3	-0.00216126
00:01.3	-0.00748043	00:01.3	-0.00217536
00:01.3	-0.00747755	00:01.3	-0.00218966
00:01.3	-0.00747589	00:01.3	-0.00220422
00:01.3	-0.00747548	00:01.3	-0.00221911
00:01.3	-0.00747631	00:01.3	-0.00223437
00:01.3	-0.00747844	00:01.3	-0.00224995
00:01.3	-0.0074819	00:01.3	-0.0022658
00:01.3	-0.00748665	00:01.3	-0.00228193
00:01.3	-0.00749262	00:01.3	-0.00229833
00:01.3	-0.00749977	00:01.3	-0.00231498
00:01.3	-0.00750813	00:01.3	-0.0023319
00:01.3	-0.00751775	00:01.3	-0.00234915
00:01.3	-0.00752867	00:01.3	-0.00236674
00:01.3	-0.00754092	00:01.3	-0.00238464
00:01.3	-0.00755444	00:01.3	-0.00240285
00:01.3	-0.00756919	00:01.3	-0.00242143
00:01.3	-0.00758519	00:01.3	-0.00244039
00:01.3	-0.00760246	00:01.3	-0.00245973
00:01.3	-0.007621	00:01.3	-0.00247942
00:01.3	-0.00764083	00:01.3	-0.0024994
00:01.3	-0.00766196	00:01.3	-0.00251955
00:01.3	-0.00768439	00:01.3	-0.00253978
00:01.3	-0.00770811	00:01.3	-0.00256004
00:01.3	-0.00773311	00:01.3	-0.00258031
00:01.3	-0.00775938	00:01.3	-0.00260057
00:01.3	-0.00778689	00:01.3	-0.00262077
00:01.3	-0.00781563	00:01.3	-0.00264091
00:01.3	-0.0078456	00:01.3	-0.00266096
00:01.3	-0.00787683	00:01.3	-0.00268086
00:01.3	-0.00790935	00:01.3	-0.00270054
00:01.3	-0.00794316	00:01.3	-0.0027199
00:01.3	-0.0079783	00:01.3	-0.00273888
00:01.3	-0.00801488	00:01.3	-0.00275741
00:01.3	-0.008053	00:01.3	-0.00277544
00:01.3	-0.00809273	00:01.3	-0.00279298
00:01.3	-0.00813409	00:01.3	-0.00281003
00:01.3	-0.00817709	00:01.3	-0.00282656
00:01.3	-0.00822176	00:01.3	-0.00284249
00:01.3	-0.00826805	00:01.3	-0.0028578
00:01.3	-0.00831588	00:01.3	-0.0028725
00:01.3	-0.00836523	00:01.3	-0.0028866
00:01.3	-0.00841608	00:01.3	-0.00290007
00:01.3	-0.00846841	00:01.3	-0.00291285
00:01.3	-0.00852218	00:01.3	-0.00292489
00:01.3	-0.0085774	00:01.3	-0.00293614
00:01.3	-0.00863407	00:01.3	-0.00294657
00:01.3	-0.00869211	00:01.3	-0.00295613
00:01.3	-0.00875139	00:01.3	-0.00296479
00:01.3	-0.00881183	00:01.3	-0.00297251
00:01.3	-0.00887342	00:01.3	-0.0029793
00:01.3	-0.00893616	00:01.3	-0.00298521
00:01.3	-0.00900005	00:01.3	-0.00299035
00:01.3	-0.00906507	00:01.3	-0.00299478
00:01.3	-0.00913119	00:01.3	-0.00299849
00:01.3	-0.00919828	00:01.3	-0.00300143
00:01.3	-0.00926616	00:01.3	-0.00300357
00:01.3	-0.00933464	00:01.3	-0.00300489
00:01.3	-0.00940353	00:01.3	-0.00300538
00:01.3	-0.00947271	00:01.3	-0.00300508
00:01.3	-0.00954209	00:01.3	-0.00300404
00:01.3	-0.0096116	00:01.3	-0.00300225
00:01.3	-0.00968118	00:01.3	-0.00299969
00:01.3	-0.00975075	00:01.3	-0.00299632
00:01.3	-0.00982025	00:01.3	-0.00299214
00:01.3	-0.00988964	00:01.3	-0.00298712
00:01.3	-0.00995891	00:01.3	-0.00298128
00:01.3	-0.010028	00:01.3	-0.00297466
00:01.3	-0.010097	00:01.3	-0.00296732
00:01.3	-0.0101658	00:01.3	-0.00295927
00:01.3	-0.0102344	00:01.3	-0.00295052
00:01.3	-0.0103027	00:01.3	-0.00294113
00:01.3	-0.0103704	00:01.3	-0.00293127
00:01.3	-0.0104375	00:01.3	-0.00292104
00:01.4	-0.0105038	00:01.4	-0.00291053
00:01.4	-0.0105692	00:01.4	-0.0028997
00:01.4	-0.0106334	00:01.4	-0.00288853
00:01.4	-0.0106965	00:01.4	-0.00287698
00:01.4	-0.0107584	00:01.4	-0.00286501
00:01.4	-0.0108191	00:01.4	-0.00285261
00:01.4	-0.0108786	00:01.4	-0.00283974
00:01.4	-0.0109368	00:01.4	-0.00282639
00:01.4	-0.0109937	00:01.4	-0.00281254
00:01.4	-0.0110492	00:01.4	-0.00279819
00:01.4	-0.0111033	00:01.4	-0.0027834
00:01.4	-0.0111559	00:01.4	-0.00276821
00:01.4	-0.0112069	00:01.4	-0.00275266
00:01.4	-0.0112564	00:01.4	-0.00273679
00:01.4	-0.0113042	00:01.4	-0.00272065
00:01.4	-0.0113501	00:01.4	-0.00270423
00:01.4	-0.011394	00:01.4	-0.00268752
00:01.4	-0.011436	00:01.4	-0.00267051
00:01.4	-0.0114758	00:01.4	-0.00265325
00:01.4	-0.0115133	00:01.4	-0.00263579
00:01.4	-0.0115485	00:01.4	-0.00261815
00:01.4	-0.0115812	00:01.4	-0.00260037
00:01.4	-0.0116113	00:01.4	-0.0025825
00:01.4	-0.0116387	00:01.4	-0.00256452
00:01.4	-0.0116634	00:01.4	-0.00254641
00:01.4	-0.0116853	00:01.4	-0.00252814
00:01.4	-0.0117044	00:01.4	-0.00250967
00:01.4	-0.0117208	00:01.4	-0.0024909
00:01.4	-0.0117346	00:01.4	-0.00247175
00:01.4	-0.0117458	00:01.4	-0.00245221
00:01.4	-0.0117544	00:01.4	-0.00243236
00:01.4	-0.0117602	00:01.4	-0.00241224
00:01.4	-0.0117633	00:01.4	-0.00239189
00:01.4	-0.0117636	00:01.4	-0.00237127
00:01.4	-0.0117611	00:01.4	-0.00235039
00:01.4	-0.0117558	00:01.4	-0.00232924
00:01.4	-0.0117477	00:01.4	-0.00230781
00:01.4	-0.0117366	00:01.4	-0.00228611
00:01.4	-0.0117227	00:01.4	-0.00226412
00:01.4	-0.0117059	00:01.4	-0.00224185
00:01.4	-0.0116862	00:01.4	-0.0022193
00:01.4	-0.0116637	00:01.4	-0.00219647
00:01.4	-0.0116383	00:01.4	-0.00217337
00:01.4	-0.0116104	00:01.4	-0.00214999
00:01.4	-0.01158	00:01.4	-0.00212635
00:01.4	-0.0115471	00:01.4	-0.00210243
00:01.4	-0.0115117	00:01.4	-0.00207817
00:01.4	-0.0114739	00:01.4	-0.00205351
00:01.4	-0.0114336	00:01.4	-0.00202845
00:01.4	-0.0113909	00:01.4	-0.00200302
00:01.4	-0.0113458	00:01.4	-0.00197724
00:01.4	-0.0112983	00:01.4	-0.00195112
00:01.4	-0.0112485	00:01.4	-0.0019247
00:01.4	-0.0111964	00:01.4	-0.00189799
00:01.4	-0.0111421	00:01.4	-0.00187102
00:01.4	-0.0110856	00:01.4	-0.00184381
00:01.4	-0.0110268	00:01.4	-0.0018164
00:01.4	-0.0109656	00:01.4	-0.00178879
00:01.4	-0.0109021	00:01.4	-0.00176101
00:01.4	-0.0108363	00:01.4	-0.0017331
00:01.4	-0.0107682	00:01.4	-0.00170506
00:01.4	-0.0106979	00:01.4	-0.00167691
00:01.4	-0.0106254	00:01.4	-0.00164857
00:01.4	-0.0105506	00:01.4	-0.00161994
00:01.4	-0.0104736	00:01.4	-0.00159096
00:01.4	-0.0103945	00:01.4	-0.00156166
00:01.4	-0.010313	00:01.4	-0.00153205
00:01.4	-0.0102294	00:01.4	-0.00150213
00:01.4	-0.0101436	00:01.4	-0.00147185
00:01.4	-0.0100556	00:01.4	-0.00144127
00:01.4	-0.00996542	00:01.4	-0.00141042
00:01.4	-0.00987327	00:01.4	-0.00137937
00:01.4	-0.00977924	00:01.4	-0.00134818
00:01.4	-0.00968342	00:01.4	-0.00131698
00:01.4	-0.00958587	00:01.4	-0.00128584
00:01.4	-0.00948667	00:01.4	-0.00125476
00:01.4	-0.00938589	00:01.4	-0.00122371
00:01.4	-0.00928368	00:01.4	-0.00119271
00:01.4	-0.00918021	00:01.4	-0.00116177
00:01.4	-0.0090756	00:01.4	-0.00113088
00:01.4	-0.00896991	00:01.4	-0.00109999
00:01.4	-0.00886315	00:01.4	-0.00106915
00:01.4	-0.00875528	00:01.4	-0.00103839
00:01.4	-0.00864628	00:01.4	-0.00100777
00:01.4	-0.00853607	00:01.4	-0.000977316
00:01.4	-0.00842459	00:01.4	-0.000947084
00:01.4	-0.00831183	00:01.4	-0.00091711
00:01.4	-0.00819783	00:01.4	-0.000887432
00:01.4	-0.00808261	00:01.4	-0.000858085
00:01.4	-0.00796624	00:01.4	-0.000829105
00:01.4	-0.00784884	00:01.4	-0.000800524
00:01.4	-0.00773061	00:01.4	-0.000772372
00:01.4	-0.00761166	00:01.4	-0.000744702
00:01.4	-0.00749208	00:01.4	-0.000717609
00:01.4	-0.00737196	00:01.4	-0.000691181
00:01.4	-0.00725142	00:01.4	-0.000665454
00:01.4	-0.00713048	00:01.4	-0.000640438
00:01.4	-0.00700906	00:01.4	-0.000616143
00:01.4	-0.00688699	00:01.4	-0.000592552
00:01.5	-0.00676408	00:01.5	-0.000569582
00:01.5	-0.00664016	00:01.5	-0.000547107
00:01.5	-0.00651499	00:01.5	-0.000525056
00:01.5	-0.00638828	00:01.5	-0.000503432
00:01.5	-0.00625981	00:01.5	-0.00048226
00:01.5	-0.00612935	00:01.5	-0.000461564
00:01.5	-0.00599667	00:01.5	-0.000441366
00:01.5	-0.00586146	00:01.5	-0.000421686
00:01.5	-0.00572345	00:01.5	-0.000402544
00:01.5	-0.00558237	00:01.5	-0.000383933
00:01.5	-0.00543801	00:01.5	-0.0003658
00:01.5	-0.00529015	00:01.5	-0.000348097
00:01.5	-0.00513857	00:01.5	-0.000330801
00:01.5	-0.00498304	00:01.5	-0.000313867
00:01.5	-0.00482334	00:01.5	-0.000297254
00:01.5	-0.00465924	00:01.5	-0.000280967
00:01.5	-0.00449042	00:01.5	-0.000265038
00:01.5	-0.00431656	00:01.5	-0.000249494
00:01.5	-0.00413733	00:01.5	-0.000234384
00:01.5	-0.00395247	00:01.5	-0.000219798
00:01.5	-0.00376176	00:01.5	-0.000205822
00:01.5	-0.003565	00:01.5	-0.000192465
00:01.5	-0.00336205	00:01.5	-0.000179666
00:01.5	-0.00315278	00:01.5	-0.000167366
00:01.5	-0.00293703	00:01.5	-0.000155556
00:01.5	-0.0027147	00:01.5	-0.000144252
00:01.5	-0.00248577	00:01.5	-0.000133465
00:01.5	-0.00225027	00:01.5	-0.000123206
00:01.5	-0.00200826	00:01.5	-0.000113485
00:01.5	-0.00175981	00:01.5	-0.00010431
00:01.5	-0.00150502	00:01.5	-9.57E-05
00:01.5	-0.00124393	00:01.5	-8.76E-05
00:01.5	-0.000976547	00:01.5	-8.01E-05
00:01.5	-0.000702873	00:01.5	-7.30E-05
00:01.5	-0.000422953	00:01.5	-6.64E-05
00:01.5	-0.000136858	00:01.5	-6.02E-05
00:01.5	0.000155288	00:01.5	-5.43E-05
00:01.5	0.000453292	00:01.5	-4.89E-05
00:01.5	0.000756942	00:01.5	-4.40E-05
00:01.5	0.00106605	00:01.5	-3.94E-05
00:01.5	0.00138043	00:01.5	-3.53E-05
00:01.5	0.00169989	00:01.5	-3.17E-05
00:01.5	0.0020242	00:01.5	-2.85E-05
00:01.5	0.00235311	00:01.5	-2.57E-05
00:01.5	0.00268636	00:01.5	-2.34E-05
00:01.5	0.00302359	00:01.5	-2.16E-05
00:01.5	0.0033645	00:01.5	-2.02E-05
00:01.5	0.00370882	00:01.5	-1.92E-05
00:01.5	0.00405634	00:01.5	-1.87E-05
00:01.5	0.00440676	00:01.5	-1.87E-05
00:01.5	0.00475976	00:01.5	-1.90E-05
00:01.5	0.00511499	00:01.5	-1.99E-05
00:01.5	0.00547211	00:01.5	-2.11E-05
00:01.5	0.00583081	00:01.5	-2.26E-05
00:01.5	0.00619081	00:01.5	-2.44E-05
00:01.5	0.0065518	00:01.5	-2.64E-05
00:01.5	0.00691346	00:01.5	-2.86E-05
00:01.5	0.0072754	00:01.5	-3.07E-05
00:01.5	0.00763727	00:01.5	-3.27E-05
00:01.5	0.00799868	00:01.5	-3.47E-05
00:01.5	0.00835926	00:01.5	-3.67E-05
00:01.5	0.00871856	00:01.5	-3.85E-05
00:01.5	0.00907614	00:01.5	-4.04E-05
00:01.5	0.00943157	00:01.5	-4.23E-05
00:01.5	0.00978443	00:01.5	-4.42E-05
00:01.5	0.0101344	00:01.5	-4.62E-05
00:01.5	0.0104811	00:01.5	-4.82E-05
00:01.5	0.0108243	00:01.5	-5.03E-05
00:01.5	0.0111636	00:01.5	-5.25E-05
00:01.5	0.0114989	00:01.5	-5.46E-05
00:01.5	0.01183	00:01.5	-5.67E-05
00:01.5	0.0121566	00:01.5	-5.87E-05
00:01.5	0.0124786	00:01.5	-6.04E-05
00:01.5	0.0127955	00:01.5	-6.20E-05
00:01.5	0.013107	00:01.5	-6.35E-05
00:01.5	0.0134127	00:01.5	-6.47E-05
00:01.5	0.0137122	00:01.5	-6.56E-05
00:01.5	0.0140049	00:01.5	-6.64E-05
00:01.5	0.0142906	00:01.5	-6.69E-05
00:01.5	0.0145688	00:01.5	-6.73E-05
00:01.5	0.0148393	00:01.5	-6.75E-05
00:01.5	0.0151018	00:01.5	-6.77E-05
00:01.5	0.0153561	00:01.5	-6.77E-05
00:01.5	0.015602	00:01.5	-6.76E-05
00:01.5	0.0158393	00:01.5	-6.74E-05
00:01.5	0.0160678	00:01.5	-6.70E-05
00:01.5	0.0162874	00:01.5	-6.64E-05
00:01.5	0.016498	00:01.5	-6.58E-05
00:01.5	0.0166993	00:01.5	-6.50E-05
00:01.5	0.0168912	00:01.5	-6.43E-05
00:01.5	0.0170738	00:01.5	-6.35E-05
00:01.5	0.0172467	00:01.5	-6.28E-05
00:01.5	0.0174098	00:01.5	-6.21E-05
00:01.5	0.0175629	00:01.5	-6.14E-05
00:01.5	0.0177058	00:01.5	-6.09E-05
00:01.5	0.0178382	00:01.5	-6.04E-05
00:01.5	0.01796	00:01.5	-6.01E-05
00:01.5	0.0180709	00:01.5	-5.99E-05
00:01.5	0.0181709	00:01.5	-5.98E-05
00:01.5	0.01826	00:01.5	-5.99E-05
00:01.6	0.018338	00:01.6	-6.02E-05
00:01.6	0.0184051	00:01.6	-6.06E-05
00:01.6	0.0184611	00:01.6	-6.13E-05
00:01.6	0.0185061	00:01.6	-6.21E-05
00:01.6	0.0185401	00:01.6	-6.32E-05
00:01.6	0.0185633	00:01.6	-6.45E-05
00:01.6	0.0185758	00:01.6	-6.59E-05
00:01.6	0.0185776	00:01.6	-6.73E-05
00:01.6	0.0185686	00:01.6	-6.88E-05
00:01.6	0.0185489	00:01.6	-7.05E-05
00:01.6	0.0185184	00:01.6	-7.21E-05
00:01.6	0.018477	00:01.6	-7.38E-05
00:01.6	0.0184248	00:01.6	-7.55E-05
00:01.6	0.0183619	00:01.6	-7.71E-05
00:01.6	0.0182883	00:01.6	-7.87E-05
00:01.6	0.0182042	00:01.6	-8.02E-05
00:01.6	0.0181098	00:01.6	-8.18E-05
00:01.6	0.0180054	00:01.6	-8.35E-05
00:01.6	0.0178912	00:01.6	-8.51E-05
00:01.6	0.0177674	00:01.6	-8.68E-05
00:01.6	0.0176342	00:01.6	-8.83E-05
00:01.6	0.0174916	00:01.6	-8.98E-05
00:01.6	0.01734	00:01.6	-9.12E-05
00:01.6	0.0171793	00:01.6	-9.26E-05
00:01.6	0.0170097	00:01.6	-9.38E-05
00:01.6	0.0168312	00:01.6	-9.49E-05
00:01.6	0.0166438	00:01.6	-9.59E-05
00:01.6	0.0164475	00:01.6	-9.66E-05
00:01.6	0.0162424	00:01.6	-9.71E-05
00:01.6	0.0160287	00:01.6	-9.73E-05
00:01.6	0.0158065	00:01.6	-9.74E-05
00:01.6	0.015576	00:01.6	-9.73E-05
00:01.6	0.0153375	00:01.6	-9.70E-05
00:01.6	0.0150911	00:01.6	-9.67E-05
00:01.6	0.0148373	00:01.6	-9.63E-05
00:01.6	0.0145761	00:01.6	-9.59E-05
00:01.6	0.0143079	00:01.6	-9.54E-05
00:01.6	0.0140329	00:01.6	-9.49E-05
00:01.6	0.0137514	00:01.6	-9.45E-05
00:01.6	0.0134635	00:01.6	-9.41E-05
00:01.6	0.0131695	00:01.6	-9.36E-05
00:01.6	0.0128696	00:01.6	-9.31E-05
00:01.6	0.0125641	00:01.6	-9.25E-05
00:01.6	0.0122531	00:01.6	-9.18E-05
00:01.6	0.0119368	00:01.6	-9.09E-05
00:01.6	0.0116154	00:01.6	-8.98E-05
00:01.6	0.0112892	00:01.6	-8.87E-05
00:01.6	0.0109584	00:01.6	-8.74E-05
00:01.6	0.0106231	00:01.6	-8.59E-05
00:01.6	0.0102836	00:01.6	-8.43E-05
00:01.6	0.00994019	00:01.6	-8.26E-05
00:01.6	0.00959327	00:01.6	-8.09E-05
00:01.6	0.0092431	00:01.6	-7.90E-05
00:01.6	0.00889005	00:01.6	-7.71E-05
00:01.6	0.00853446	00:01.6	-7.51E-05
00:01.6	0.00817662	00:01.6	-7.31E-05
00:01.6	0.00781677	00:01.6	-7.10E-05
00:01.6	0.00745518	00:01.6	-6.88E-05
00:01.6	0.0070921	00:01.6	-6.65E-05
00:01.6	0.00672775	00:01.6	-6.41E-05
00:01.6	0.00636225	00:01.6	-6.16E-05
00:01.6	0.00599576	00:01.6	-5.89E-05
00:01.6	0.00562847	00:01.6	-5.61E-05
00:01.6	0.00526059	00:01.6	-5.32E-05
00:01.6	0.00489228	00:01.6	-5.02E-05
00:01.6	0.00452371	00:01.6	-4.71E-05
00:01.6	0.0041551	00:01.6	-4.39E-05
00:01.6	0.0037867	00:01.6	-4.05E-05
00:01.6	0.00341876	00:01.6	-3.71E-05
00:01.6	0.00305151	00:01.6	-3.35E-05
00:01.6	0.00268521	00:01.6	-3.00E-05
00:01.6	0.00232009	00:01.6	-2.65E-05
00:01.6	0.0019564	00:01.6	-2.31E-05
00:01.6	0.00159437	00:01.6	-1.97E-05
00:01.6	0.00123424	00:01.6	-1.65E-05
00:01.6	0.000876216	00:01.6	-1.33E-05
00:01.6	0.000520431	00:01.6	-1.03E-05
00:01.6	0.000166957	00:01.6	-7.23E-06
00:01.6	-0.000184131	00:01.6	-4.22E-06
00:01.6	-0.000532705	00:01.6	-1.19E-06
00:01.6	-0.000878612	00:01.6	1.91E-06
00:01.6	-0.00122168	00:01.6	5.14E-06
00:01.6	-0.00156168	00:01.6	8.55E-06
00:01.6	-0.00189839	00:01.6	1.22E-05
00:01.6	-0.00223156	00:01.6	1.61E-05
00:01.6	-0.00256099	00:01.6	2.03E-05
00:01.6	-0.00288645	00:01.6	2.48E-05
00:01.6	-0.00320777	00:01.6	2.96E-05
00:01.6	-0.00352483	00:01.6	3.45E-05
00:01.6	-0.0038376	00:01.6	3.96E-05
00:01.6	-0.00414606	00:01.6	4.46E-05
00:01.6	-0.00445022	00:01.6	4.95E-05
00:01.6	-0.00475015	00:01.6	5.42E-05
00:01.6	-0.00504594	00:01.6	5.88E-05
00:01.6	-0.00533765	00:01.6	6.32E-05
00:01.6	-0.00562525	00:01.6	6.73E-05
00:01.6	-0.00590867	00:01.6	7.12E-05
00:01.6	-0.00618785	00:01.6	7.48E-05
00:01.6	-0.00646265	00:01.6	7.81E-05
00:01.6	-0.00673295	00:01.6	8.11E-05
00:01.6	-0.0069987	00:01.6	8.37E-05
00:01.7	-0.00725981	00:01.7	8.60E-05
00:01.7	-0.00751618	00:01.7	8.79E-05
00:01.7	-0.0077677	00:01.7	8.94E-05
00:01.7	-0.00801432	00:01.7	9.07E-05
00:01.7	-0.008256	00:01.7	9.16E-05
00:01.7	-0.00849273	00:01.7	9.24E-05
00:01.7	-0.00872446	00:01.7	9.29E-05
00:01.7	-0.00895119	00:01.7	9.32E-05
00:01.7	-0.00917287	00:01.7	9.34E-05
00:01.7	-0.00938952	00:01.7	9.34E-05
00:01.7	-0.00960119	00:01.7	9.34E-05
00:01.7	-0.00980801	00:01.7	9.34E-05
00:01.7	-0.01001	00:01.7	9.33E-05
00:01.7	-0.0102072	00:01.7	9.30E-05
00:01.7	-0.0103996	00:01.7	9.25E-05
00:01.7	-0.0105871	00:01.7	9.17E-05
00:01.7	-0.0107696	00:01.7	9.06E-05
00:01.7	-0.0109472	00:01.7	8.92E-05
00:01.7	-0.0111199	00:01.7	8.76E-05
00:01.7	-0.0112877	00:01.7	8.59E-05
00:01.7	-0.0114506	00:01.7	8.42E-05
00:01.7	-0.0116087	00:01.7	8.25E-05
00:01.7	-0.0117621	00:01.7	8.08E-05
00:01.7	-0.0119108	00:01.7	7.91E-05
00:01.7	-0.0120552	00:01.7	7.75E-05
00:01.7	-0.0121954	00:01.7	7.59E-05
00:01.7	-0.0123317	00:01.7	7.44E-05
00:01.7	-0.0124644	00:01.7	7.28E-05
00:01.7	-0.0125936	00:01.7	7.12E-05
00:01.7	-0.0127198	00:01.7	6.96E-05
00:01.7	-0.0128432	00:01.7	6.79E-05
00:01.7	-0.0129643	00:01.7	6.60E-05
00:01.7	-0.0130833	00:01.7	6.41E-05
00:01.7	-0.0132006	00:01.7	6.20E-05
00:01.7	-0.0133165	00:01.7	5.97E-05
00:01.7	-0.0134315	00:01.7	5.73E-05
00:01.7	-0.0135459	00:01.7	5.46E-05
00:01.7	-0.0136599	00:01.7	5.18E-05
00:01.7	-0.013774	00:01.7	4.88E-05
00:01.7	-0.0138885	00:01.7	4.55E-05
00:01.7	-0.0140038	00:01.7	4.21E-05
00:01.7	-0.0141201	00:01.7	3.85E-05
00:01.7	-0.0142379	00:01.7	3.48E-05
00:01.7	-0.0143574	00:01.7	3.10E-05
00:01.7	-0.0144791	00:01.7	2.72E-05
00:01.7	-0.0146032	00:01.7	2.32E-05
00:01.7	-0.0147303	00:01.7	1.91E-05
00:01.7	-0.0148607	00:01.7	1.49E-05
00:01.7	-0.0149946	00:01.7	1.05E-05
00:01.7	-0.0151322	00:01.7	5.86E-06
00:01.7	-0.0152738	00:01.7	1.16E-06
00:01.7	-0.0154196	00:01.7	-3.53E-06
00:01.7	-0.0155696	00:01.7	-8.21E-06
00:01.7	-0.0157238	00:01.7	-1.29E-05
00:01.7	-0.0158824	00:01.7	-1.76E-05
00:01.7	-0.0160453	00:01.7	-2.23E-05
00:01.7	-0.0162126	00:01.7	-2.71E-05
00:01.7	-0.0163844	00:01.7	-3.18E-05
00:01.7	-0.016561	00:01.7	-3.63E-05
00:01.7	-0.0167423	00:01.7	-4.06E-05
00:01.7	-0.0169285	00:01.7	-4.46E-05
00:01.7	-0.0171197	00:01.7	-4.83E-05
00:01.7	-0.0173159	00:01.7	-5.17E-05
00:01.7	-0.017517	00:01.7	-5.48E-05
00:01.7	-0.0177229	00:01.7	-5.76E-05
00:01.7	-0.0179336	00:01.7	-6.01E-05
00:01.7	-0.0181488	00:01.7	-6.24E-05
00:01.7	-0.0183686	00:01.7	-6.44E-05
00:01.7	-0.0185925	00:01.7	-6.64E-05
00:01.7	-0.0188204	00:01.7	-6.84E-05
00:01.7	-0.0190522	00:01.7	-7.04E-05
00:01.7	-0.0192877	00:01.7	-7.23E-05
00:01.7	-0.0195268	00:01.7	-7.42E-05
00:01.7	-0.0197693	00:01.7	-7.60E-05
00:01.7	-0.020015	00:01.7	-7.78E-05
00:01.7	-0.0202637	00:01.7	-7.93E-05
00:01.7	-0.0205153	00:01.7	-8.08E-05
00:01.7	-0.0207693	00:01.7	-8.21E-05
00:01.7	-0.0210254	00:01.7	-8.34E-05
00:01.7	-0.0212835	00:01.7	-8.45E-05
00:01.7	-0.021543	00:01.7	-8.57E-05
00:01.7	-0.0218037	00:01.7	-8.68E-05
00:01.7	-0.0220652	00:01.7	-8.80E-05
00:01.7	-0.0223273	00:01.7	-8.91E-05
00:01.7	-0.0225895	00:01.7	-9.04E-05
00:01.7	-0.0228514	00:01.7	-9.16E-05
00:01.7	-0.0231127	00:01.7	-9.30E-05
00:01.7	-0.0233731	00:01.7	-9.44E-05
00:01.7	-0.0236319	00:01.7	-9.59E-05
00:01.7	-0.0238889	00:01.7	-9.76E-05
00:01.7	-0.0241437	00:01.7	-9.92E-05
00:01.7	-0.024396	00:01.7	-0.00010084
00:01.7	-0.0246455	00:01.7	-0.000102444
00:01.7	-0.0248917	00:01.7	-0.000104039
00:01.7	-0.0251343	00:01.7	-0.000105642
00:01.7	-0.0253729	00:01.7	-0.000107294
00:01.7	-0.0256073	00:01.7	-0.000109076
00:01.7	-0.0258369	00:01.7	-0.000111066
00:01.7	-0.0260616	00:01.7	-0.000113287
00:01.8	-0.0262811	00:01.8	-0.000115717
00:01.8	-0.026495	00:01.8	-0.000118285
00:01.8	-0.0267029	00:01.8	-0.000120905
00:01.8	-0.0269045	00:01.8	-0.000123492
00:01.8	-0.0270995	00:01.8	-0.000125971
00:01.8	-0.0272877	00:01.8	-0.000128268
00:01.8	-0.0274687	00:01.8	-0.000130339
00:01.8	-0.0276423	00:01.8	-0.000132167
00:01.8	-0.0278081	00:01.8	-0.000133712
00:01.8	-0.027966	00:01.8	-0.000134938
00:01.8	-0.0281158	00:01.8	-0.000135859
00:01.8	-0.0282572	00:01.8	-0.000136487
00:01.8	-0.0283903	00:01.8	-0.000136789
00:01.8	-0.0285149	00:01.8	-0.000136734
00:01.8	-0.0286309	00:01.8	-0.000136318
00:01.8	-0.0287383	00:01.8	-0.000135515
00:01.8	-0.0288368	00:01.8	-0.0001343
00:01.8	-0.0289264	00:01.8	-0.000132699
00:01.8	-0.0290067	00:01.8	-0.00013076
00:01.8	-0.0290778	00:01.8	-0.000128505
00:01.8	-0.0291395	00:01.8	-0.000125908
00:01.8	-0.0291916	00:01.8	-0.000122949
00:01.8	-0.029234	00:01.8	-0.000119654
00:01.8	-0.0292668	00:01.8	-0.000116049
00:01.8	-0.0292898	00:01.8	-0.000112113
00:01.8	-0.029303	00:01.8	-0.000107828
00:01.8	-0.0293064	00:01.8	-0.000103223
00:01.8	-0.0293	00:01.8	-9.83E-05
00:01.8	-0.029284	00:01.8	-9.31E-05
00:01.8	-0.0292584	00:01.8	-8.76E-05
00:01.8	-0.0292231	00:01.8	-8.18E-05
00:01.8	-0.0291783	00:01.8	-7.57E-05
00:01.8	-0.0291239	00:01.8	-6.95E-05
