 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:03.8	-0.000316139	00:03.8	-0.000106425
00:03.8	-0.000328702	00:03.8	-0.000102012
00:03.8	-0.000341674	00:03.8	-9.76E-05
00:03.8	-0.000354902	00:03.8	-9.32E-05
00:03.8	-0.000368309	00:03.8	-8.89E-05
00:03.8	-0.000381869	00:03.8	-8.47E-05
00:03.8	-0.000395534	00:03.8	-8.06E-05
00:03.8	-0.000409258	00:03.8	-7.67E-05
00:03.8	-0.000423042	00:03.8	-7.31E-05
00:03.8	-0.000436887	00:03.8	-6.97E-05
00:03.8	-0.000450748	00:03.8	-6.65E-05
00:03.8	-0.00046458	00:03.8	-6.36E-05
00:03.8	-0.000478389	00:03.8	-6.07E-05
00:03.8	-0.000492176	00:03.8	-5.80E-05
00:03.8	-0.000505899	00:03.8	-5.55E-05
00:03.8	-0.000519493	00:03.8	-5.32E-05
00:03.8	-0.000532875	00:03.8	-5.11E-05
00:03.8	-0.000545919	00:03.8	-4.94E-05
00:03.8	-0.00055851	00:03.8	-4.80E-05
00:03.8	-0.00057061	00:03.8	-4.70E-05
00:03.8	-0.000582227	00:03.8	-4.63E-05
00:03.8	-0.000593326	00:03.8	-4.60E-05
00:03.8	-0.000603829	00:03.8	-4.60E-05
00:03.8	-0.000613708	00:03.8	-4.64E-05
00:03.8	-0.000623008	00:03.8	-4.70E-05
00:03.8	-0.000631773	00:03.8	-4.78E-05
00:03.8	-0.000639998	00:03.8	-4.89E-05
00:03.8	-0.000647679	00:03.8	-5.03E-05
00:03.8	-0.000654837	00:03.8	-5.19E-05
00:03.8	-0.000661467	00:03.8	-5.37E-05
00:03.8	-0.00066757	00:03.8	-5.56E-05
00:03.8	-0.000673166	00:03.8	-5.77E-05
00:03.8	-0.000678232	00:03.8	-5.99E-05
00:03.8	-0.000682676	00:03.8	-6.24E-05
00:03.8	-0.000686393	00:03.8	-6.51E-05
00:03.8	-0.000689283	00:03.8	-6.80E-05
00:03.8	-0.000691258	00:03.8	-7.10E-05
00:03.8	-0.000692234	00:03.8	-7.40E-05
00:03.8	-0.000692163	00:03.8	-7.72E-05
00:03.8	-0.000691044	00:03.8	-8.06E-05
00:03.8	-0.000688883	00:03.8	-8.41E-05
00:03.8	-0.000685662	00:03.8	-8.77E-05
00:03.8	-0.000681414	00:03.8	-9.16E-05
00:03.8	-0.000676244	00:03.8	-9.56E-05
00:03.8	-0.000670249	00:03.8	-9.98E-05
00:03.8	-0.00066348	00:03.8	-0.000104064
00:03.8	-0.000655983	00:03.8	-0.000108376
00:03.8	-0.000647852	00:03.8	-0.000112752
00:03.8	-0.0006392	00:03.8	-0.000117139
00:03.8	-0.000630109	00:03.8	-0.000121492
00:03.8	-0.000620614	00:03.8	-0.000125811
00:03.8	-0.000610746	00:03.8	-0.000130122
00:03.8	-0.000600585	00:03.8	-0.000134447
00:03.8	-0.000590227	00:03.8	-0.000138806
00:03.8	-0.000579766	00:03.8	-0.00014322
00:03.8	-0.000569287	00:03.8	-0.000147705
00:03.8	-0.000558872	00:03.8	-0.000152278
00:03.8	-0.000548598	00:03.8	-0.000156953
00:03.8	-0.000538537	00:03.8	-0.000161743
00:03.8	-0.000528757	00:03.8	-0.00016666
00:03.8	-0.000519295	00:03.8	-0.000171714
00:03.8	-0.000510121	00:03.8	-0.000176914
00:03.8	-0.000501156	00:03.8	-0.000182267
00:03.8	-0.000492375	00:03.8	-0.000187781
00:03.8	-0.000483824	00:03.8	-0.00019346
00:03.8	-0.000475566	00:03.8	-0.000199308
00:03.8	-0.000467663	00:03.8	-0.00020533
00:03.8	-0.00046017	00:03.8	-0.000211526
00:03.8	-0.000453116	00:03.8	-0.000217898
00:03.8	-0.000446481	00:03.8	-0.000224446
00:03.8	-0.000440245	00:03.8	-0.00023117
00:03.8	-0.000434435	00:03.8	-0.000238069
00:03.8	-0.000429075	00:03.8	-0.000245139
00:03.8	-0.000424142	00:03.8	-0.000252379
00:03.8	-0.000419612	00:03.8	-0.000259784
00:03.8	-0.000415508	00:03.8	-0.000267351
00:03.8	-0.000411875	00:03.8	-0.000275074
00:03.8	-0.000408753	00:03.8	-0.000282948
00:03.8	-0.000406202	00:03.8	-0.000290968
00:03.8	-0.00040432	00:03.8	-0.000299126
00:03.8	-0.000403202	00:03.8	-0.000307415
00:03.8	-0.00040286	00:03.8	-0.00031583
00:03.8	-0.000403239	00:03.8	-0.000324361
00:03.8	-0.000404283	00:03.8	-0.000333001
00:03.8	-0.000405961	00:03.8	-0.000341742
00:03.8	-0.000408197	00:03.8	-0.000350575
00:03.8	-0.000410873	00:03.8	-0.000359491
00:03.8	-0.00041392	00:03.8	-0.000368481
00:03.8	-0.000417324	00:03.8	-0.000377536
00:03.8	-0.000421042	00:03.8	-0.000386646
00:03.8	-0.000425038	00:03.8	-0.000395779
00:03.8	-0.000429319	00:03.8	-0.000404835
00:03.8	-0.000433893	00:03.8	-0.000413674
00:03.8	-0.000438721	00:03.8	-0.00042221
00:03.9	-0.000443763	00:03.9	-0.000430434
00:03.9	-0.000449029	00:03.9	-0.000438359
00:03.9	-0.00045455	00:03.9	-0.000446
00:03.9	-0.000460331	00:03.9	-0.000453368
00:03.9	-0.000466329	00:03.9	-0.000460476
00:03.9	-0.000472479	00:03.9	-0.000467334
00:03.9	-0.000478722	00:03.9	-0.000473954
00:03.9	-0.000485	00:03.9	-0.000480346
00:03.9	-0.00049126	00:03.9	-0.00048652
00:03.9	-0.000497474	00:03.9	-0.000492461
00:03.9	-0.000503661	00:03.9	-0.00049811
00:03.9	-0.000509841	00:03.9	-0.000503413
00:03.9	-0.000515961	00:03.9	-0.000508365
00:03.9	-0.000521925	00:03.9	-0.000512985
00:03.9	-0.000527691	00:03.9	-0.000517292
00:03.9	-0.000533264	00:03.9	-0.000521303
00:03.9	-0.000538605	00:03.9	-0.000525034
00:03.9	-0.00054363	00:03.9	-0.000528503
00:03.9	-0.000548307	00:03.9	-0.000531724
00:03.9	-0.000552677	00:03.9	-0.000534712
00:03.9	-0.000556802	00:03.9	-0.000537482
00:03.9	-0.000560715	00:03.9	-0.000540045
00:03.9	-0.000564403	00:03.9	-0.000542416
00:03.9	-0.000567831	00:03.9	-0.00054463
00:03.9	-0.000570942	00:03.9	-0.000546764
00:03.9	-0.00057364	00:03.9	-0.000548894
00:03.9	-0.00057581	00:03.9	-0.000551042
00:03.9	-0.000577348	00:03.9	-0.000553205
00:03.9	-0.000578157	00:03.9	-0.000555404
00:03.9	-0.000578149	00:03.9	-0.000557704
00:03.9	-0.000577243	00:03.9	-0.000560165
00:03.9	-0.000575367	00:03.9	-0.000562796
00:03.9	-0.000572454	00:03.9	-0.000565582
00:03.9	-0.000568469	00:03.9	-0.000568509
00:03.9	-0.000563452	00:03.9	-0.000571562
00:03.9	-0.000557486	00:03.9	-0.000574726
00:03.9	-0.00055061	00:03.9	-0.000577988
00:03.9	-0.000542812	00:03.9	-0.000581333
00:03.9	-0.000534111	00:03.9	-0.000584749
00:03.9	-0.000524524	00:03.9	-0.000588222
00:03.9	-0.000514027	00:03.9	-0.000591739
00:03.9	-0.000502574	00:03.9	-0.000595288
00:03.9	-0.000490127	00:03.9	-0.000598857
00:03.9	-0.000476653	00:03.9	-0.000602435
00:03.9	-0.000462125	00:03.9	-0.000606008
00:03.9	-0.000446522	00:03.9	-0.000609568
00:03.9	-0.00042985	00:03.9	-0.000613102
00:03.9	-0.000412163	00:03.9	-0.000616601
00:03.9	-0.000393542	00:03.9	-0.000620077
00:03.9	-0.000374085	00:03.9	-0.000623589
00:03.9	-0.000353935	00:03.9	-0.000627167
00:03.9	-0.000333252	00:03.9	-0.000630747
00:03.9	-0.000312188	00:03.9	-0.000634245
00:03.9	-0.000290885	00:03.9	-0.00063763
00:03.9	-0.00026948	00:03.9	-0.000640894
00:03.9	-0.000248102	00:03.9	-0.000644031
00:03.9	-0.000226848	00:03.9	-0.000647034
00:03.9	-0.000205766	00:03.9	-0.000649898
00:03.9	-0.000184899	00:03.9	-0.000652616
00:03.9	-0.000164313	00:03.9	-0.000655207
00:03.9	-0.000144046	00:03.9	-0.000657757
00:03.9	-0.000124134	00:03.9	-0.000660391
00:03.9	-0.000104656	00:03.9	-0.00066318
00:03.9	-8.57E-05	00:03.9	-0.000666145
00:03.9	-6.73E-05	00:03.9	-0.000669347
00:03.9	-4.94E-05	00:03.9	-0.000672915
00:03.9	-3.21E-05	00:03.9	-0.000676966
00:03.9	-1.57E-05	00:03.9	-0.000681563
00:03.9	-2.04E-07	00:03.9	-0.000686737
00:03.9	1.43E-05	00:03.9	-0.000692495
00:03.9	2.77E-05	00:03.9	-0.000698795
00:03.9	4.00E-05	00:03.9	-0.000705593
00:03.9	5.12E-05	00:03.9	-0.000712895
00:03.9	6.14E-05	00:03.9	-0.000720703
00:03.9	7.05E-05	00:03.9	-0.000728971
00:03.9	7.85E-05	00:03.9	-0.000737656
00:03.9	8.54E-05	00:03.9	-0.000746781
00:03.9	9.12E-05	00:03.9	-0.000756416
00:03.9	9.59E-05	00:03.9	-0.000766598
00:03.9	9.96E-05	00:03.9	-0.000777361
00:03.9	0.00010217	00:03.9	-0.000788757
00:03.9	0.00010365	00:03.9	-0.000800786
00:03.9	0.000103997	00:03.9	-0.000813375
00:03.9	0.000103196	00:03.9	-0.000826433
00:03.9	0.00010121	00:03.9	-0.00083987
00:03.9	9.80E-05	00:03.9	-0.000853601
00:03.9	9.34E-05	00:03.9	-0.000867544
00:03.9	8.75E-05	00:03.9	-0.000881622
00:03.9	8.02E-05	00:03.9	-0.000895761
00:03.9	7.17E-05	00:03.9	-0.000909889
00:03.9	6.19E-05	00:03.9	-0.00092394
00:03.9	5.08E-05	00:03.9	-0.000937849
00:03.9	3.88E-05	00:03.9	-0.000951558
00:03.9	2.56E-05	00:03.9	-0.000965031
00:03.9	1.14E-05	00:03.9	-0.000978306
00:03.9	-3.78E-06	00:03.9	-0.000991463
00:03.9	-2.00E-05	00:03.9	-0.00100453
00:03.9	-3.73E-05	00:03.9	-0.00101746
00:03.9	-5.57E-05	00:03.9	-0.00103022
00:03.9	-7.53E-05	00:03.9	-0.0010428
00:03.9	-9.62E-05	00:03.9	-0.00105524
00:04.0	-0.000118431	00:04.0	-0.00106757
00:04.0	-0.000141939	00:04.0	-0.0010798
00:04.0	-0.000166662	00:04.0	-0.00109196
00:04.0	-0.000192533	00:04.0	-0.00110405
00:04.0	-0.000219484	00:04.0	-0.001116
00:04.0	-0.000247448	00:04.0	-0.00112777
00:04.0	-0.000276358	00:04.0	-0.00113937
00:04.0	-0.000306147	00:04.0	-0.00115081
00:04.0	-0.000336749	00:04.0	-0.00116214
00:04.0	-0.000368097	00:04.0	-0.00117342
00:04.0	-0.000400128	00:04.0	-0.00118466
00:04.0	-0.000432798	00:04.0	-0.0011958
00:04.0	-0.000466113	00:04.0	-0.00120677
00:04.0	-0.000500071	00:04.0	-0.00121748
00:04.0	-0.000534646	00:04.0	-0.00122786
00:04.0	-0.000569833	00:04.0	-0.00123786
00:04.0	-0.000605622	00:04.0	-0.0012474
00:04.0	-0.000641955	00:04.0	-0.00125644
00:04.0	-0.000678751	00:04.0	-0.00126491
00:04.0	-0.00071593	00:04.0	-0.00127276
00:04.0	-0.000753417	00:04.0	-0.00127996
00:04.0	-0.000791158	00:04.0	-0.00128645
00:04.0	-0.000829148	00:04.0	-0.00129221
00:04.0	-0.000867356	00:04.0	-0.00129721
00:04.0	-0.000905657	00:04.0	-0.0013015
00:04.0	-0.00094391	00:04.0	-0.00130511
00:04.0	-0.000982025	00:04.0	-0.00130803
00:04.0	-0.00101994	00:04.0	-0.00131024
00:04.0	-0.00105762	00:04.0	-0.00131178
00:04.0	-0.0010951	00:04.0	-0.0013127
00:04.0	-0.00113247	00:04.0	-0.00131297
00:04.0	-0.00116982	00:04.0	-0.00131257
00:04.0	-0.00120718	00:04.0	-0.00131146
00:04.0	-0.00124449	00:04.0	-0.00130963
00:04.0	-0.00128175	00:04.0	-0.00130704
00:04.0	-0.00131894	00:04.0	-0.0013037
00:04.0	-0.00135601	00:04.0	-0.00129966
00:04.0	-0.00139296	00:04.0	-0.00129494
00:04.0	-0.00142977	00:04.0	-0.00128949
00:04.0	-0.00146637	00:04.0	-0.00128321
00:04.0	-0.00150267	00:04.0	-0.00127607
00:04.0	-0.0015386	00:04.0	-0.00126808
00:04.0	-0.00157407	00:04.0	-0.00125925
00:04.0	-0.00160902	00:04.0	-0.00124965
00:04.0	-0.00164339	00:04.0	-0.00123936
00:04.0	-0.00167721	00:04.0	-0.00122837
00:04.0	-0.00171054	00:04.0	-0.0012167
00:04.0	-0.00174341	00:04.0	-0.00120434
00:04.0	-0.00177578	00:04.0	-0.00119129
00:04.0	-0.00180766	00:04.0	-0.00117752
00:04.0	-0.00183914	00:04.0	-0.00116298
00:04.0	-0.00187029	00:04.0	-0.0011476
00:04.0	-0.00190114	00:04.0	-0.00113136
00:04.0	-0.00193167	00:04.0	-0.00111418
00:04.0	-0.00196186	00:04.0	-0.00109597
00:04.0	-0.00199165	00:04.0	-0.00107666
00:04.0	-0.00202092	00:04.0	-0.00105628
00:04.0	-0.00204963	00:04.0	-0.00103487
00:04.0	-0.00207774	00:04.0	-0.0010125
00:04.0	-0.00210526	00:04.0	-0.000989196
00:04.0	-0.00213213	00:04.0	-0.000965019
00:04.0	-0.00215837	00:04.0	-0.000940016
00:04.0	-0.00218404	00:04.0	-0.000914235
00:04.0	-0.00220916	00:04.0	-0.000887747
00:04.0	-0.00223375	00:04.0	-0.000860668
00:04.0	-0.00225788	00:04.0	-0.000833108
00:04.0	-0.00228164	00:04.0	-0.000805128
00:04.0	-0.00230512	00:04.0	-0.000776762
00:04.0	-0.00232837	00:04.0	-0.000748044
00:04.0	-0.00235147	00:04.0	-0.00071901
00:04.0	-0.00237445	00:04.0	-0.000689694
00:04.0	-0.00239728	00:04.0	-0.000660152
00:04.0	-0.00241985	00:04.0	-0.000630486
00:04.0	-0.00244204	00:04.0	-0.000600792
00:04.0	-0.00246373	00:04.0	-0.000571139
00:04.0	-0.00248482	00:04.0	-0.000541637
00:04.0	-0.00250522	00:04.0	-0.000512436
00:04.0	-0.0025249	00:04.0	-0.00048361
00:04.0	-0.00254385	00:04.0	-0.00045511
00:04.0	-0.00256198	00:04.0	-0.000426869
00:04.0	-0.00257923	00:04.0	-0.000398871
00:04.0	-0.00259561	00:04.0	-0.000371125
00:04.0	-0.00261117	00:04.0	-0.00034364
00:04.0	-0.00262594	00:04.0	-0.000316424
00:04.0	-0.00263994	00:04.0	-0.000289485
00:04.0	-0.00265324	00:04.0	-0.000262833
00:04.0	-0.00266592	00:04.0	-0.000236499
00:04.0	-0.00267795	00:04.0	-0.000210558
00:04.0	-0.00268927	00:04.0	-0.000185082
00:04.0	-0.00269977	00:04.0	-0.000160091
00:04.0	-0.00270938	00:04.0	-0.000135581
00:04.0	-0.002718	00:04.0	-0.000111548
00:04.0	-0.00272557	00:04.0	-8.80E-05
00:04.0	-0.00273202	00:04.0	-6.49E-05
00:04.0	-0.00273727	00:04.0	-4.23E-05
00:04.0	-0.0027413	00:04.0	-2.01E-05
00:04.0	-0.00274415	00:04.0	1.60E-06
00:04.0	-0.00274592	00:04.0	2.29E-05
00:04.0	-0.00274672	00:04.0	4.37E-05
00:04.1	-0.00274659	00:04.1	6.40E-05
00:04.1	-0.00274559	00:04.1	8.39E-05
00:04.1	-0.00274377	00:04.1	0.000103376
00:04.1	-0.00274118	00:04.1	0.000122403
00:04.1	-0.00273774	00:04.1	0.000140996
00:04.1	-0.00273341	00:04.1	0.000159181
00:04.1	-0.0027281	00:04.1	0.000177028
00:04.1	-0.00272175	00:04.1	0.000194604
00:04.1	-0.00271423	00:04.1	0.000211925
00:04.1	-0.00270542	00:04.1	0.000228981
00:04.1	-0.00269519	00:04.1	0.000245766
00:04.1	-0.00268346	00:04.1	0.000262271
00:04.1	-0.00267019	00:04.1	0.000278488
00:04.1	-0.00265539	00:04.1	0.000294411
00:04.1	-0.00263908	00:04.1	0.000310033
00:04.1	-0.00262135	00:04.1	0.000325349
00:04.1	-0.00260234	00:04.1	0.000340352
00:04.1	-0.00258217	00:04.1	0.000355036
00:04.1	-0.00256092	00:04.1	0.000369398
00:04.1	-0.00253863	00:04.1	0.000383433
00:04.1	-0.00251534	00:04.1	0.000397136
00:04.1	-0.00249101	00:04.1	0.000410528
00:04.1	-0.00246565	00:04.1	0.000423672
00:04.1	-0.00243925	00:04.1	0.000436628
00:04.1	-0.0024118	00:04.1	0.000449407
00:04.1	-0.00238319	00:04.1	0.000461994
00:04.1	-0.00235331	00:04.1	0.000474375
00:04.1	-0.00232209	00:04.1	0.000486539
00:04.1	-0.00228952	00:04.1	0.000498473
00:04.1	-0.00225556	00:04.1	0.000510166
00:04.1	-0.0022202	00:04.1	0.00052163
00:04.1	-0.00218346	00:04.1	0.000532924
00:04.1	-0.0021454	00:04.1	0.000544101
00:04.1	-0.00210608	00:04.1	0.000555165
00:04.1	-0.00206554	00:04.1	0.000566096
00:04.1	-0.00202385	00:04.1	0.000576876
00:04.1	-0.00198106	00:04.1	0.000587486
00:04.1	-0.00193724	00:04.1	0.00059791
00:04.1	-0.00189243	00:04.1	0.000608131
00:04.1	-0.0018467	00:04.1	0.000618136
00:04.1	-0.00180009	00:04.1	0.00062791
00:04.1	-0.00175258	00:04.1	0.000637439
00:04.1	-0.00170418	00:04.1	0.000646736
00:04.1	-0.00165492	00:04.1	0.000655856
00:04.1	-0.00160488	00:04.1	0.000664851
00:04.1	-0.00155413	00:04.1	0.000673726
00:04.1	-0.00150274	00:04.1	0.000682458
00:04.1	-0.00145077	00:04.1	0.000691028
00:04.1	-0.00139829	00:04.1	0.000699418
00:04.1	-0.00134536	00:04.1	0.00070761
00:04.1	-0.00129195	00:04.1	0.000715589
00:04.1	-0.00123808	00:04.1	0.000723339
00:04.1	-0.00118378	00:04.1	0.000730846
00:04.1	-0.00112904	00:04.1	0.000738098
00:04.1	-0.00107388	00:04.1	0.000745081
00:04.1	-0.00101836	00:04.1	0.000751786
00:04.1	-0.000962535	00:04.1	0.000758202
00:04.1	-0.000906392	00:04.1	0.000764321
00:04.1	-0.000849877	00:04.1	0.000770133
00:04.1	-0.000792968	00:04.1	0.000775632
00:04.1	-0.000735645	00:04.1	0.000780811
00:04.1	-0.000677872	00:04.1	0.000785666
00:04.1	-0.000619664	00:04.1	0.00079019
00:04.1	-0.000561086	00:04.1	0.000794381
00:04.1	-0.000502156	00:04.1	0.000798235
00:04.1	-0.000442848	00:04.1	0.000801749
00:04.1	-0.000383187	00:04.1	0.000804922
00:04.1	-0.000323271	00:04.1	0.000807754
00:04.1	-0.000263195	00:04.1	0.000810243
00:04.1	-0.000203003	00:04.1	0.00081239
00:04.1	-0.000142741	00:04.1	0.000814218
00:04.1	-8.25E-05	00:04.1	0.000815821
00:04.1	-2.24E-05	00:04.1	0.000817331
00:04.1	3.76E-05	00:04.1	0.000818825
00:04.1	9.74E-05	00:04.1	0.000820307
00:04.1	0.000156905	00:04.1	0.000821756
00:04.1	0.000216059	00:04.1	0.000823154
00:04.1	0.000274821	00:04.1	0.00082446
00:04.1	0.000333158	00:04.1	0.00082559
00:04.1	0.000391016	00:04.1	0.000826465
00:04.1	0.000448386	00:04.1	0.000827058
00:04.1	0.000505306	00:04.1	0.000827368
00:04.1	0.000561761	00:04.1	0.000827418
00:04.1	0.000617669	00:04.1	0.000827274
00:04.1	0.000672927	00:04.1	0.000827001
00:04.1	0.000727439	00:04.1	0.000826611
00:04.1	0.000781111	00:04.1	0.000826095
00:04.1	0.000833858	00:04.1	0.000825442
00:04.1	0.000885622	00:04.1	0.000824645
00:04.1	0.000936416	00:04.1	0.000823695
00:04.1	0.0009863	00:04.1	0.000822608
00:04.1	0.00103528	00:04.1	0.000821468
00:04.1	0.0010833	00:04.1	0.000820402
00:04.1	0.0011303	00:04.1	0.000819478
00:04.1	0.0011763	00:04.1	0.000818694
00:04.1	0.00122137	00:04.1	0.000818045
00:04.1	0.0012656	00:04.1	0.000817574
00:04.1	0.00130899	00:04.1	0.000817318
00:04.1	0.00135147	00:04.1	0.000817266
00:04.1	0.00139296	00:04.1	0.000817409
00:04.1	0.00143337	00:04.1	0.000817781
00:04.2	0.00147264	00:04.2	0.000818414
00:04.2	0.00151067	00:04.2	0.000819292
00:04.2	0.00154733	00:04.2	0.000820375
00:04.2	0.00158249	00:04.2	0.000821624
00:04.2	0.0016161	00:04.2	0.000823005
00:04.2	0.00164812	00:04.2	0.000824483
00:04.2	0.00167851	00:04.2	0.000826025
00:04.2	0.00170725	00:04.2	0.000827601
00:04.2	0.00173431	00:04.2	0.00082918
00:04.2	0.00175968	00:04.2	0.000830737
00:04.2	0.00178333	00:04.2	0.000832268
00:04.2	0.00180527	00:04.2	0.000833816
00:04.2	0.00182547	00:04.2	0.000835398
00:04.2	0.00184395	00:04.2	0.000836938
00:04.2	0.00186068	00:04.2	0.000838341
00:04.2	0.00187569	00:04.2	0.000839564
00:04.2	0.00188897	00:04.2	0.000840592
00:04.2	0.00190053	00:04.2	0.000841408
00:04.2	0.00191038	00:04.2	0.000842023
00:04.2	0.00191854	00:04.2	0.000842492
00:04.2	0.00192503	00:04.2	0.000842866
00:04.2	0.00192985	00:04.2	0.000843147
00:04.2	0.00193305	00:04.2	0.000843315
00:04.2	0.00193463	00:04.2	0.00084335
00:04.2	0.00193465	00:04.2	0.000843234
00:04.2	0.0019332	00:04.2	0.000842951
00:04.2	0.00193038	00:04.2	0.000842485
00:04.2	0.00192623	00:04.2	0.000841845
00:04.2	0.00192077	00:04.2	0.000841086
00:04.2	0.00191403	00:04.2	0.000840259
00:04.2	0.00190602	00:04.2	0.000839367
00:04.2	0.00189678	00:04.2	0.000838412
00:04.2	0.00188634	00:04.2	0.000837463
00:04.2	0.00187472	00:04.2	0.000836634
00:04.2	0.00186195	00:04.2	0.000835983
00:04.2	0.00184808	00:04.2	0.000835494
00:04.2	0.00183312	00:04.2	0.000835129
00:04.2	0.00181712	00:04.2	0.000834853
00:04.2	0.00180011	00:04.2	0.000834654
00:04.2	0.00178212	00:04.2	0.000834591
00:04.2	0.0017632	00:04.2	0.000834764
00:04.2	0.0017434	00:04.2	0.00083522
00:04.2	0.00172286	00:04.2	0.000835932
00:04.2	0.00170174	00:04.2	0.000836851
00:04.2	0.00168016	00:04.2	0.000837932
00:04.2	0.00165818	00:04.2	0.000839129
00:04.2	0.00163588	00:04.2	0.000840403
00:04.2	0.00161334	00:04.2	0.000841712
00:04.2	0.0015906	00:04.2	0.00084302
00:04.2	0.00156766	00:04.2	0.000844291
00:04.2	0.00154453	00:04.2	0.000845494
00:04.2	0.00152121	00:04.2	0.000846596
00:04.2	0.00149772	00:04.2	0.000847569
00:04.2	0.00147409	00:04.2	0.000848386
00:04.2	0.00145042	00:04.2	0.000849021
00:04.2	0.00142686	00:04.2	0.000849453
00:04.2	0.0014035	00:04.2	0.000849682
00:04.2	0.00138045	00:04.2	0.000849756
00:04.2	0.00135774	00:04.2	0.00084972
00:04.2	0.00133538	00:04.2	0.000849571
00:04.2	0.00131335	00:04.2	0.000849304
00:04.2	0.00129163	00:04.2	0.000848986
00:04.2	0.00127021	00:04.2	0.000848723
00:04.2	0.00124907	00:04.2	0.00084857
00:04.2	0.00122819	00:04.2	0.000848508
00:04.2	0.00120756	00:04.2	0.000848495
00:04.2	0.00118717	00:04.2	0.000848492
00:04.2	0.00116701	00:04.2	0.000848439
00:04.2	0.00114707	00:04.2	0.000848234
00:04.2	0.00112733	00:04.2	0.000847782
00:04.2	0.0011078	00:04.2	0.00084704
00:04.2	0.00108846	00:04.2	0.000845992
00:04.2	0.00106931	00:04.2	0.000844624
00:04.2	0.00105033	00:04.2	0.000842922
00:04.2	0.00103156	00:04.2	0.000840877
00:04.2	0.00101305	00:04.2	0.000838477
00:04.2	0.000994867	00:04.2	0.000835714
00:04.2	0.000977013	00:04.2	0.000832605
00:04.2	0.000959502	00:04.2	0.000829213
00:04.2	0.000942386	00:04.2	0.000825594
00:04.2	0.000925717	00:04.2	0.000821782
00:04.2	0.000909519	00:04.2	0.000817854
00:04.2	0.000893836	00:04.2	0.000813928
00:04.2	0.00087871	00:04.2	0.000810067
00:04.2	0.000864133	00:04.2	0.000806263
00:04.2	0.000850074	00:04.2	0.000802483
00:04.2	0.000836502	00:04.2	0.000798698
00:04.2	0.000823388	00:04.2	0.00079488
00:04.2	0.00081073	00:04.2	0.000791026
00:04.2	0.00079859	00:04.2	0.000787178
00:04.2	0.000787098	00:04.2	0.000783378
00:04.2	0.000776373	00:04.2	0.000779617
00:04.2	0.000766456	00:04.2	0.000775863
00:04.2	0.000757337	00:04.2	0.000772112
00:04.2	0.000749051	00:04.2	0.000768403
00:04.2	0.000741699	00:04.2	0.000764773
00:04.2	0.000735373	00:04.2	0.000761236
00:04.2	0.000730086	00:04.2	0.000757824
00:04.2	0.000725781	00:04.2	0.000754569
00:04.3	0.000722377	00:04.3	0.000751454
00:04.3	0.000719797	00:04.3	0.000748439
00:04.3	0.000717968	00:04.3	0.000745486
00:04.3	0.000716818	00:04.3	0.00074256
00:04.3	0.000716279	00:04.3	0.000739629
00:04.3	0.000716285	00:04.3	0.000736662
00:04.3	0.000716775	00:04.3	0.000733629
00:04.3	0.000717711	00:04.3	0.00073048
00:04.3	0.000719104	00:04.3	0.000727124
00:04.3	0.000720962	00:04.3	0.000723474
00:04.3	0.000723269	00:04.3	0.000719497
00:04.3	0.000726031	00:04.3	0.000715185
00:04.3	0.000729252	00:04.3	0.000710533
00:04.3	0.000732889	00:04.3	0.000705536
00:04.3	0.000736876	00:04.3	0.00070019
00:04.3	0.000741152	00:04.3	0.000694493
00:04.3	0.000745658	00:04.3	0.000688467
00:04.3	0.000750338	00:04.3	0.000682181
00:04.3	0.000755161	00:04.3	0.000675697
00:04.3	0.000760145	00:04.3	0.00066903
00:04.3	0.000765304	00:04.3	0.000662171
00:04.3	0.000770607	00:04.3	0.000655112
00:04.3	0.000776022	00:04.3	0.000647847
00:04.3	0.000781587	00:04.3	0.000640371
00:04.3	0.000787409	00:04.3	0.000632678
00:04.3	0.000793607	00:04.3	0.000624767
00:04.3	0.000800292	00:04.3	0.000616634
00:04.3	0.000807566	00:04.3	0.000608278
00:04.3	0.000815497	00:04.3	0.000599723
00:04.3	0.000824081	00:04.3	0.000591059
00:04.3	0.000833263	00:04.3	0.000582418
00:04.3	0.000843014	00:04.3	0.000573877
00:04.3	0.00085328	00:04.3	0.000565441
00:04.3	0.000863894	00:04.3	0.000557088
00:04.3	0.000874631	00:04.3	0.000548799
00:04.3	0.000885322	00:04.3	0.000540558
00:04.3	0.000895881	00:04.3	0.000532349
00:04.3	0.000906272	00:04.3	0.000524156
00:04.3	0.000916531	00:04.3	0.000515965
00:04.3	0.000926734	00:04.3	0.000507765
00:04.3	0.000936911	00:04.3	0.000499567
00:04.3	0.000947015	00:04.3	0.000491452
00:04.3	0.000957005	00:04.3	0.00048354
00:04.3	0.000966886	00:04.3	0.000475898
00:04.3	0.000976664	00:04.3	0.000468544
00:04.3	0.000986297	00:04.3	0.000461513
00:04.3	0.000995722	00:04.3	0.00045484
00:04.3	0.00100488	00:04.3	0.000448512
00:04.3	0.00101372	00:04.3	0.000442513
00:04.3	0.00102219	00:04.3	0.000436875
00:04.3	0.00103023	00:04.3	0.000431627
00:04.3	0.00103782	00:04.3	0.00042675
00:04.3	0.0010449	00:04.3	0.000422201
00:04.3	0.00105144	00:04.3	0.00041794
00:04.3	0.00105741	00:04.3	0.000413906
00:04.3	0.00106277	00:04.3	0.000410016
00:04.3	0.0010675	00:04.3	0.000406265
00:04.3	0.00107159	00:04.3	0.000402738
