 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:05.2	0.00286304	00:05.2	0.00164898
00:05.2	0.00285575	00:05.2	0.00163353
00:05.2	0.00285015	00:05.2	0.00161818
00:05.2	0.00284603	00:05.2	0.00160294
00:05.2	0.00284322	00:05.2	0.00158779
00:05.2	0.00284164	00:05.2	0.00157274
00:05.2	0.00284131	00:05.2	0.00155779
00:05.2	0.00284235	00:05.2	0.00154295
00:05.2	0.00284494	00:05.2	0.0015282
00:05.2	0.00284932	00:05.2	0.00151356
00:05.2	0.00285575	00:05.2	0.00149901
00:05.2	0.00286447	00:05.2	0.00148456
00:05.2	0.00287566	00:05.2	0.00147021
00:05.2	0.0028894	00:05.2	0.00145595
00:05.2	0.00290568	00:05.2	0.00144178
00:05.2	0.00292438	00:05.2	0.0014277
00:05.2	0.00294528	00:05.2	0.0014137
00:05.2	0.0029681	00:05.2	0.00139976
00:05.2	0.00299255	00:05.2	0.00138589
00:05.2	0.00301834	00:05.2	0.00137207
00:05.2	0.0030452	00:05.2	0.0013583
00:05.2	0.00307298	00:05.2	0.00134456
00:05.2	0.00310159	00:05.2	0.00133083
00:05.2	0.00313106	00:05.2	0.00131712
00:05.2	0.00316149	00:05.2	0.0013034
00:05.2	0.00319307	00:05.2	0.00128967
00:05.2	0.00322601	00:05.2	0.00127591
00:05.2	0.00326056	00:05.2	0.0012621
00:05.2	0.0032969	00:05.2	0.00124824
00:05.2	0.00333515	00:05.2	0.00123432
00:05.2	0.00337535	00:05.2	0.00122032
00:05.2	0.00341741	00:05.2	0.00120623
00:05.2	0.00346116	00:05.2	0.00119206
00:05.2	0.00350634	00:05.2	0.0011778
00:05.2	0.00355263	00:05.2	0.00116344
00:05.2	0.00359972	00:05.2	0.00114899
00:05.2	0.0036473	00:05.2	0.00113443
00:05.2	0.00369513	00:05.2	0.00111978
00:05.2	0.00374301	00:05.2	0.00110501
00:05.2	0.00379089	00:05.2	0.00109012
00:05.2	0.00383877	00:05.2	0.00107513
00:05.2	0.00388677	00:05.2	0.00106001
00:05.2	0.00393503	00:05.2	0.00104478
00:05.2	0.00398376	00:05.2	0.00102942
00:05.2	0.00403314	00:05.2	0.00101395
00:05.2	0.0040833	00:05.2	0.000998359
00:05.2	0.0041343	00:05.2	0.000982645
00:05.2	0.0041861	00:05.2	0.000966807
00:05.2	0.00423855	00:05.2	0.000950843
00:05.2	0.00429142	00:05.2	0.00093475
00:05.2	0.0043444	00:05.2	0.000918529
00:05.2	0.00439716	00:05.2	0.000902182
00:05.2	0.00444934	00:05.2	0.000885717
00:05.2	0.00450066	00:05.2	0.000869141
00:05.2	0.00455086	00:05.2	0.000852463
00:05.2	0.00459978	00:05.2	0.000835693
00:05.2	0.00464736	00:05.2	0.000818842
00:05.2	0.00469365	00:05.2	0.000801923
00:05.2	0.00473874	00:05.2	0.000784949
00:05.2	0.00478282	00:05.2	0.000767938
00:05.2	0.00482606	00:05.2	0.000750905
00:05.2	0.00486864	00:05.2	0.000733866
00:05.2	0.00491068	00:05.2	0.000716835
00:05.2	0.00495221	00:05.2	0.000699822
00:05.2	0.00499316	00:05.2	0.000682837
00:05.2	0.00503335	00:05.2	0.00066589
00:05.2	0.00507253	00:05.2	0.000648986
00:05.2	0.00511038	00:05.2	0.000632132
00:05.2	0.00514656	00:05.2	0.000615332
00:05.2	0.00518074	00:05.2	0.000598591
00:05.2	0.00521266	00:05.2	0.000581916
00:05.2	0.00524211	00:05.2	0.000565313
00:05.2	0.00526899	00:05.2	0.00054879
00:05.2	0.00529328	00:05.2	0.000532356
00:05.2	0.00531507	00:05.2	0.000516018
00:05.2	0.00533452	00:05.2	0.000499784
00:05.2	0.00535181	00:05.2	0.000483662
00:05.2	0.00536716	00:05.2	0.000467662
00:05.2	0.00538075	00:05.2	0.000451796
00:05.2	0.00539268	00:05.2	0.000436076
00:05.2	0.00540299	00:05.2	0.000420515
00:05.2	0.0054116	00:05.2	0.000405124
00:05.2	0.00541833	00:05.2	0.000389917
00:05.2	0.00542294	00:05.2	0.000374904
00:05.2	0.00542514	00:05.2	0.000360099
00:05.2	0.00542462	00:05.2	0.000345518
00:05.2	0.0054211	00:05.2	0.000331174
00:05.2	0.00541438	00:05.2	0.000317081
00:05.2	0.00540432	00:05.2	0.000303255
00:05.2	0.00539089	00:05.2	0.000289711
00:05.2	0.00537416	00:05.2	0.000276464
00:05.2	0.00535429	00:05.2	0.000263526
00:05.2	0.0053315	00:05.2	0.000250905
00:05.3	0.00530605	00:05.3	0.000238608
00:05.3	0.0052782	00:05.3	0.000226639
00:05.3	0.00524815	00:05.3	0.000214997
00:05.3	0.00521605	00:05.3	0.000203682
00:05.3	0.00518194	00:05.3	0.000192691
00:05.3	0.00514577	00:05.3	0.000182018
00:05.3	0.0051074	00:05.3	0.000171655
00:05.3	0.00506664	00:05.3	0.000161595
00:05.3	0.00502324	00:05.3	0.000151827
00:05.3	0.00497698	00:05.3	0.000142339
00:05.3	0.00492767	00:05.3	0.000133118
00:05.3	0.00487521	00:05.3	0.00012415
00:05.3	0.00481955	00:05.3	0.000115421
00:05.3	0.00476078	00:05.3	0.000106916
00:05.3	0.00469907	00:05.3	9.86E-05
00:05.3	0.00463465	00:05.3	9.05E-05
00:05.3	0.00456785	00:05.3	8.26E-05
00:05.3	0.00449898	00:05.3	7.49E-05
00:05.3	0.00442836	00:05.3	6.73E-05
00:05.3	0.00435625	00:05.3	5.99E-05
00:05.3	0.00428279	00:05.3	5.27E-05
00:05.3	0.00420805	00:05.3	4.55E-05
00:05.3	0.00413198	00:05.3	3.85E-05
00:05.3	0.00405446	00:05.3	3.16E-05
00:05.3	0.0039753	00:05.3	2.48E-05
00:05.3	0.00389429	00:05.3	1.81E-05
00:05.3	0.00381125	00:05.3	1.15E-05
00:05.3	0.00372601	00:05.3	4.89E-06
00:05.3	0.00363851	00:05.3	-1.60E-06
00:05.3	0.00354877	00:05.3	-8.03E-06
00:05.3	0.00345688	00:05.3	-1.44E-05
00:05.3	0.00336306	00:05.3	-2.07E-05
00:05.3	0.00326757	00:05.3	-2.70E-05
00:05.3	0.00317073	00:05.3	-3.33E-05
00:05.3	0.00307285	00:05.3	-3.95E-05
00:05.3	0.00297424	00:05.3	-4.58E-05
00:05.3	0.00287512	00:05.3	-5.21E-05
00:05.3	0.00277561	00:05.3	-5.83E-05
00:05.3	0.00267574	00:05.3	-6.47E-05
00:05.3	0.00257546	00:05.3	-7.10E-05
00:05.3	0.00247461	00:05.3	-7.74E-05
00:05.3	0.00237301	00:05.3	-8.38E-05
00:05.3	0.00227046	00:05.3	-9.03E-05
00:05.3	0.00216678	00:05.3	-9.69E-05
00:05.3	0.00206188	00:05.3	-0.000103466
00:05.3	0.00195571	00:05.3	-0.000110151
00:05.3	0.00184836	00:05.3	-0.000116914
00:05.3	0.00173998	00:05.3	-0.000123761
00:05.3	0.00163083	00:05.3	-0.0001307
00:05.3	0.00152122	00:05.3	-0.000137739
00:05.3	0.0014115	00:05.3	-0.000144885
00:05.3	0.00130198	00:05.3	-0.000152145
00:05.3	0.00119297	00:05.3	-0.000159522
00:05.3	0.00108468	00:05.3	-0.000167021
00:05.3	0.000977199	00:05.3	-0.000174643
00:05.3	0.000870541	00:05.3	-0.000182391
00:05.3	0.00076461	00:05.3	-0.000190265
00:05.3	0.000659244	00:05.3	-0.000198264
00:05.3	0.000554244	00:05.3	-0.000206387
00:05.3	0.000449408	00:05.3	-0.000214633
00:05.3	0.000344574	00:05.3	-0.000222998
00:05.3	0.000239645	00:05.3	-0.000231477
00:05.3	0.00013461	00:05.3	-0.000240067
00:05.3	2.96E-05	00:05.3	-0.000248759
00:05.3	-7.53E-05	00:05.3	-0.000257548
00:05.3	-0.000179778	00:05.3	-0.000266427
00:05.3	-0.000283477	00:05.3	-0.000275389
00:05.3	-0.000386088	00:05.3	-0.000284427
00:05.3	-0.000487295	00:05.3	-0.000293532
00:05.3	-0.000586843	00:05.3	-0.000302699
00:05.3	-0.000684567	00:05.3	-0.000311928
00:05.3	-0.000780407	00:05.3	-0.000321217
00:05.3	-0.000874411	00:05.3	-0.00033057
00:05.3	-0.000966714	00:05.3	-0.000339987
00:05.3	-0.00105751	00:05.3	-0.00034947
00:05.3	-0.00114702	00:05.3	-0.000359017
00:05.3	-0.00123545	00:05.3	-0.000368626
00:05.3	-0.00132295	00:05.3	-0.000378295
00:05.3	-0.0014096	00:05.3	-0.000388022
00:05.3	-0.00149539	00:05.3	-0.000397801
00:05.3	-0.00158022	00:05.3	-0.000407628
00:05.3	-0.00166387	00:05.3	-0.000417498
00:05.3	-0.00174608	00:05.3	-0.000427408
00:05.3	-0.00182655	00:05.3	-0.000437354
00:05.3	-0.00190494	00:05.3	-0.000447336
00:05.3	-0.001981	00:05.3	-0.000457351
00:05.3	-0.00205452	00:05.3	-0.000467398
00:05.3	-0.00212538	00:05.3	-0.000477471
00:05.3	-0.00219361	00:05.3	-0.000487568
00:05.3	-0.00225929	00:05.3	-0.000497689
00:05.3	-0.00232261	00:05.3	-0.000507837
00:05.3	-0.00238381	00:05.3	-0.000518012
00:05.3	-0.00244312	00:05.3	-0.000528218
00:05.3	-0.00250076	00:05.3	-0.000538456
00:05.3	-0.00255689	00:05.3	-0.000548724
00:05.3	-0.00261161	00:05.3	-0.00055902
00:05.3	-0.00266489	00:05.3	-0.000569343
00:05.3	-0.00271664	00:05.3	-0.000579691
00:05.3	-0.00276667	00:05.3	-0.00059006
00:05.4	-0.00281473	00:05.4	-0.000600446
00:05.4	-0.00286055	00:05.4	-0.000610843
00:05.4	-0.00290385	00:05.4	-0.000621247
00:05.4	-0.00294444	00:05.4	-0.000631653
00:05.4	-0.00298217	00:05.4	-0.000642057
00:05.4	-0.00301701	00:05.4	-0.000652455
00:05.4	-0.00304904	00:05.4	-0.000662845
00:05.4	-0.00307843	00:05.4	-0.000673219
00:05.4	-0.00310541	00:05.4	-0.00068357
00:05.4	-0.00313026	00:05.4	-0.000693894
00:05.4	-0.00315325	00:05.4	-0.000704184
00:05.4	-0.00317462	00:05.4	-0.000714436
00:05.4	-0.00319455	00:05.4	-0.000724647
00:05.4	-0.00321312	00:05.4	-0.000734812
00:05.4	-0.00323033	00:05.4	-0.000744928
00:05.4	-0.00324607	00:05.4	-0.000754989
00:05.4	-0.00326017	00:05.4	-0.000764989
00:05.4	-0.00327239	00:05.4	-0.00077492
00:05.4	-0.00328249	00:05.4	-0.000784776
00:05.4	-0.00329026	00:05.4	-0.00079455
00:05.4	-0.00329552	00:05.4	-0.000804231
00:05.4	-0.0032982	00:05.4	-0.00081381
00:05.4	-0.00329833	00:05.4	-0.000823275
00:05.4	-0.00329606	00:05.4	-0.00083261
00:05.4	-0.0032916	00:05.4	-0.000841802
00:05.4	-0.00328524	00:05.4	-0.000850836
00:05.4	-0.00327728	00:05.4	-0.000859699
00:05.4	-0.00326804	00:05.4	-0.000868378
00:05.4	-0.00325775	00:05.4	-0.00087686
00:05.4	-0.00324659	00:05.4	-0.000885132
00:05.4	-0.00323464	00:05.4	-0.000893185
00:05.4	-0.00322188	00:05.4	-0.000901005
00:05.4	-0.00320821	00:05.4	-0.000908583
00:05.4	-0.00319345	00:05.4	-0.000915909
00:05.4	-0.00317737	00:05.4	-0.000922972
00:05.4	-0.00315975	00:05.4	-0.000929766
00:05.4	-0.00314041	00:05.4	-0.000936279
00:05.4	-0.00311921	00:05.4	-0.000942507
00:05.4	-0.00309614	00:05.4	-0.000948443
00:05.4	-0.00307125	00:05.4	-0.000954085
00:05.4	-0.00304472	00:05.4	-0.000959432
00:05.4	-0.00301678	00:05.4	-0.000964485
00:05.4	-0.00298774	00:05.4	-0.000969246
00:05.4	-0.00295788	00:05.4	-0.000973719
00:05.4	-0.00292748	00:05.4	-0.000977908
00:05.4	-0.00289677	00:05.4	-0.000981821
00:05.4	-0.00286589	00:05.4	-0.000985464
00:05.4	-0.00283486	00:05.4	-0.000988846
00:05.4	-0.00280363	00:05.4	-0.000991976
00:05.4	-0.00277206	00:05.4	-0.000994866
00:05.4	-0.00273995	00:05.4	-0.000997525
00:05.4	-0.00270706	00:05.4	-0.000999966
00:05.4	-0.00267317	00:05.4	-0.0010022
00:05.4	-0.00263809	00:05.4	-0.00100424
00:05.4	-0.00260173	00:05.4	-0.0010061
00:05.4	-0.0025641	00:05.4	-0.00100779
00:05.4	-0.0025253	00:05.4	-0.00100933
00:05.4	-0.00248554	00:05.4	-0.00101071
00:05.4	-0.0024451	00:05.4	-0.00101195
00:05.4	-0.00240427	00:05.4	-0.00101306
00:05.4	-0.00236337	00:05.4	-0.00101404
00:05.4	-0.00232267	00:05.4	-0.0010149
00:05.4	-0.00228235	00:05.4	-0.00101564
00:05.4	-0.00224256	00:05.4	-0.00101628
00:05.4	-0.00220332	00:05.4	-0.00101681
00:05.4	-0.00216455	00:05.4	-0.00101725
00:05.4	-0.0021261	00:05.4	-0.00101761
00:05.4	-0.00208778	00:05.4	-0.00101789
00:05.4	-0.00204936	00:05.4	-0.00101809
00:05.4	-0.00201064	00:05.4	-0.00101823
00:05.4	-0.00197148	00:05.4	-0.00101831
00:05.4	-0.00193183	00:05.4	-0.00101833
00:05.4	-0.00189174	00:05.4	-0.0010183
00:05.4	-0.00185137	00:05.4	-0.00101823
00:05.4	-0.00181095	00:05.4	-0.00101812
00:05.4	-0.00177078	00:05.4	-0.00101799
00:05.4	-0.00173119	00:05.4	-0.00101783
00:05.4	-0.00169246	00:05.4	-0.00101765
00:05.4	-0.00165486	00:05.4	-0.00101746
00:05.4	-0.00161856	00:05.4	-0.00101725
00:05.4	-0.00158363	00:05.4	-0.00101704
00:05.4	-0.00155007	00:05.4	-0.00101682
00:05.4	-0.00151776	00:05.4	-0.00101661
00:05.4	-0.00148651	00:05.4	-0.00101641
00:05.4	-0.00145609	00:05.4	-0.00101622
00:05.4	-0.00142626	00:05.4	-0.00101604
00:05.4	-0.00139682	00:05.4	-0.00101588
00:05.4	-0.00136764	00:05.4	-0.00101573
00:05.4	-0.00133867	00:05.4	-0.0010156
00:05.4	-0.00130997	00:05.4	-0.00101548
00:05.4	-0.0012817	00:05.4	-0.00101539
00:05.4	-0.00125409	00:05.4	-0.00101532
00:05.4	-0.0012274	00:05.4	-0.00101528
00:05.4	-0.00120193	00:05.4	-0.00101529
00:05.4	-0.00117792	00:05.4	-0.00101535
00:05.4	-0.00115558	00:05.4	-0.00101545
00:05.4	-0.00113501	00:05.4	-0.00101562
00:05.4	-0.00111623	00:05.4	-0.00101586
00:05.4	-0.00109915	00:05.4	-0.00101617
00:05.4	-0.00108362	00:05.4	-0.00101656
00:05.4	-0.00106939	00:05.4	-0.00101702
00:05.5	-0.00105621	00:05.5	-0.00101757
00:05.5	-0.0010438	00:05.5	-0.0010182
00:05.5	-0.00103195	00:05.5	-0.00101892
00:05.5	-0.00102052	00:05.5	-0.00101975
00:05.5	-0.00100946	00:05.5	-0.00102069
00:05.5	-0.000998851	00:05.5	-0.00102174
00:05.5	-0.000988834	00:05.5	-0.0010229
00:05.5	-0.000979635	00:05.5	-0.00102419
00:05.5	-0.000971509	00:05.5	-0.00102559
00:05.5	-0.000964712	00:05.5	-0.00102711
00:05.5	-0.000959455	00:05.5	-0.00102876
00:05.5	-0.000955884	00:05.5	-0.00103052
00:05.5	-0.000954052	00:05.5	-0.0010324
00:05.5	-0.000953911	00:05.5	-0.0010344
00:05.5	-0.000955318	00:05.5	-0.00103651
00:05.5	-0.000958048	00:05.5	-0.00103873
00:05.5	-0.000961824	00:05.5	-0.00104105
00:05.5	-0.000966352	00:05.5	-0.00104348
00:05.5	-0.000971356	00:05.5	-0.001046
00:05.5	-0.00097662	00:05.5	-0.00104862
00:05.5	-0.000982011	00:05.5	-0.00105132
00:05.5	-0.000987499	00:05.5	-0.00105411
00:05.5	-0.000993159	00:05.5	-0.00105698
00:05.5	-0.000999149	00:05.5	-0.00105991
00:05.5	-0.00100569	00:05.5	-0.00106291
00:05.5	-0.00101301	00:05.5	-0.00106596
00:05.5	-0.00102135	00:05.5	-0.00106907
00:05.5	-0.00103089	00:05.5	-0.00107222
00:05.5	-0.00104173	00:05.5	-0.00107542
00:05.5	-0.00105389	00:05.5	-0.00107864
00:05.5	-0.00106729	00:05.5	-0.00108188
00:05.5	-0.00108177	00:05.5	-0.00108514
00:05.5	-0.00109708	00:05.5	-0.00108839
00:05.5	-0.00111294	00:05.5	-0.00109165
00:05.5	-0.00112905	00:05.5	-0.00109489
00:05.5	-0.00114516	00:05.5	-0.00109813
00:05.5	-0.00116107	00:05.5	-0.00110134
00:05.5	-0.0011767	00:05.5	-0.00110453
00:05.5	-0.00119206	00:05.5	-0.00110767
00:05.5	-0.00120725	00:05.5	-0.00111076
00:05.5	-0.00122247	00:05.5	-0.00111378
00:05.5	-0.00123794	00:05.5	-0.00111672
00:05.5	-0.0012539	00:05.5	-0.00111956
00:05.5	-0.00127057	00:05.5	-0.00112229
00:05.5	-0.00128809	00:05.5	-0.0011249
00:05.5	-0.00130654	00:05.5	-0.00112738
00:05.5	-0.0013259	00:05.5	-0.00112973
00:05.5	-0.00134604	00:05.5	-0.00113192
00:05.5	-0.00136676	00:05.5	-0.00113397
00:05.5	-0.00138777	00:05.5	-0.00113585
00:05.5	-0.00140879	00:05.5	-0.00113756
00:05.5	-0.00142951	00:05.5	-0.00113909
00:05.5	-0.0014497	00:05.5	-0.00114042
00:05.5	-0.0014692	00:05.5	-0.00114152
00:05.5	-0.00148796	00:05.5	-0.0011424
00:05.5	-0.00150602	00:05.5	-0.00114304
00:05.5	-0.00152353	00:05.5	-0.00114342
00:05.5	-0.00154069	00:05.5	-0.00114355
00:05.5	-0.00155775	00:05.5	-0.0011434
00:05.5	-0.00157495	00:05.5	-0.00114298
00:05.5	-0.00159248	00:05.5	-0.00114228
00:05.5	-0.00161047	00:05.5	-0.0011413
00:05.5	-0.00162896	00:05.5	-0.00114003
00:05.5	-0.0016479	00:05.5	-0.00113848
00:05.5	-0.00166714	00:05.5	-0.00113664
00:05.5	-0.00168646	00:05.5	-0.00113453
00:05.5	-0.00170557	00:05.5	-0.00113215
00:05.5	-0.00172419	00:05.5	-0.00112951
00:05.5	-0.00174206	00:05.5	-0.0011266
00:05.5	-0.00175896	00:05.5	-0.00112343
00:05.5	-0.00177478	00:05.5	-0.00112
00:05.5	-0.00178951	00:05.5	-0.00111633
00:05.5	-0.00180325	00:05.5	-0.00111242
00:05.5	-0.00181617	00:05.5	-0.00110828
00:05.5	-0.00182851	00:05.5	-0.00110392
00:05.5	-0.00184055	00:05.5	-0.00109935
00:05.5	-0.00185253	00:05.5	-0.00109458
00:05.5	-0.00186466	00:05.5	-0.00108961
00:05.5	-0.00187707	00:05.5	-0.00108447
00:05.5	-0.00188979	00:05.5	-0.00107915
00:05.5	-0.00190278	00:05.5	-0.00107366
00:05.5	-0.00191588	00:05.5	-0.00106803
00:05.5	-0.0019289	00:05.5	-0.00106224
00:05.5	-0.00194157	00:05.5	-0.00105634
00:05.5	-0.00195364	00:05.5	-0.00105031
00:05.5	-0.00196491	00:05.5	-0.00104418
00:05.5	-0.0019752	00:05.5	-0.00103798
00:05.5	-0.00198447	00:05.5	-0.0010317
00:05.5	-0.00199277	00:05.5	-0.00102538
00:05.5	-0.00200023	00:05.5	-0.00101902
00:05.5	-0.00200709	00:05.5	-0.00101265
00:05.5	-0.0020136	00:05.5	-0.00100627
00:05.5	-0.00202006	00:05.5	-0.000999893
00:05.5	-0.00202671	00:05.5	-0.000993543
00:05.5	-0.00203375	00:05.5	-0.000987229
00:05.5	-0.00204129	00:05.5	-0.000980961
00:05.5	-0.00204937	00:05.5	-0.000974748
00:05.5	-0.0020579	00:05.5	-0.000968597
00:05.5	-0.00206673	00:05.5	-0.000962511
00:05.6	-0.00207562	00:05.6	-0.000956492
00:05.6	-0.00208433	00:05.6	-0.000950544
00:05.6	-0.00209263	00:05.6	-0.000944673
00:05.6	-0.0021003	00:05.6	-0.000938883
00:05.6	-0.00210723	00:05.6	-0.000933183
00:05.6	-0.00211341	00:05.6	-0.000927578
00:05.6	-0.0021189	00:05.6	-0.000922076
00:05.6	-0.00212389	00:05.6	-0.000916682
00:05.6	-0.00212861	00:05.6	-0.000911401
00:05.6	-0.00213332	00:05.6	-0.000906234
00:05.6	-0.0021383	00:05.6	-0.000901185
00:05.6	-0.00214376	00:05.6	-0.000896254
00:05.6	-0.00214986	00:05.6	-0.000891442
00:05.6	-0.00215668	00:05.6	-0.000886747
00:05.6	-0.00216419	00:05.6	-0.000882166
00:05.6	-0.00217225	00:05.6	-0.000877696
00:05.6	-0.00218065	00:05.6	-0.000873332
00:05.6	-0.00218914	00:05.6	-0.000869071
00:05.6	-0.00219742	00:05.6	-0.000864908
00:05.6	-0.00220524	00:05.6	-0.000860837
00:05.6	-0.0022124	00:05.6	-0.000856853
00:05.6	-0.00221877	00:05.6	-0.000852948
00:05.6	-0.00222434	00:05.6	-0.000849113
00:05.6	-0.0022292	00:05.6	-0.000845335
00:05.6	-0.00223351	00:05.6	-0.000841604
00:05.6	-0.00223751	00:05.6	-0.000837908
00:05.6	-0.00224143	00:05.6	-0.000834237
00:05.6	-0.0022455	00:05.6	-0.000830581
00:05.6	-0.00224991	00:05.6	-0.00082693
00:05.6	-0.00225475	00:05.6	-0.000823275
00:05.6	-0.00226003	00:05.6	-0.000819609
00:05.6	-0.00226568	00:05.6	-0.000815928
00:05.6	-0.0022715	00:05.6	-0.000812229
00:05.6	-0.00227725	00:05.6	-0.000808507
00:05.6	-0.00228266	00:05.6	-0.000804759
00:05.6	-0.00228742	00:05.6	-0.000800981
00:05.6	-0.00229128	00:05.6	-0.00079717
00:05.6	-0.00229405	00:05.6	-0.000793324
00:05.6	-0.00229564	00:05.6	-0.000789445
00:05.6	-0.00229607	00:05.6	-0.000785533
00:05.6	-0.00229542	00:05.6	-0.000781593
00:05.6	-0.00229391	00:05.6	-0.000777627
00:05.6	-0.00229175	00:05.6	-0.000773642
00:05.6	-0.0022892	00:05.6	-0.000769644
00:05.6	-0.00228646	00:05.6	-0.000765638
00:05.6	-0.0022837	00:05.6	-0.000761631
00:05.6	-0.002281	00:05.6	-0.000757626
00:05.6	-0.00227835	00:05.6	-0.000753626
00:05.6	-0.00227561	00:05.6	-0.000749628
00:05.6	-0.00227261	00:05.6	-0.000745629
00:05.6	-0.00226907	00:05.6	-0.000741626
00:05.6	-0.0022647	00:05.6	-0.00073762
00:05.6	-0.00225924	00:05.6	-0.000733613
00:05.6	-0.00225244	00:05.6	-0.000729606
00:05.6	-0.00224417	00:05.6	-0.000725598
00:05.6	-0.00223439	00:05.6	-0.000721586
00:05.6	-0.00222315	00:05.6	-0.000717567
00:05.6	-0.00221062	00:05.6	-0.000713535
00:05.6	-0.00219701	00:05.6	-0.000709485
00:05.6	-0.00218258	00:05.6	-0.000705414
00:05.6	-0.00216758	00:05.6	-0.000701321
00:05.6	-0.00215223	00:05.6	-0.000697206
00:05.6	-0.00213667	00:05.6	-0.00069307
00:05.6	-0.00212098	00:05.6	-0.000688915
00:05.6	-0.00210511	00:05.6	-0.00068474
00:05.6	-0.00208895	00:05.6	-0.000680546
00:05.6	-0.00207228	00:05.6	-0.000676334
00:05.6	-0.00205486	00:05.6	-0.000672104
00:05.6	-0.00203643	00:05.6	-0.000667858
00:05.6	-0.00201676	00:05.6	-0.000663593
00:05.6	-0.00199567	00:05.6	-0.000659313
00:05.6	-0.0019731	00:05.6	-0.000655019
00:05.6	-0.00194906	00:05.6	-0.000650716
00:05.6	-0.00192369	00:05.6	-0.000646406
00:05.6	-0.0018972	00:05.6	-0.000642089
00:05.6	-0.00186985	00:05.6	-0.000637764
00:05.6	-0.00184194	00:05.6	-0.000633429
00:05.6	-0.00181374	00:05.6	-0.000629082
00:05.6	-0.00178547	00:05.6	-0.000624723
00:05.6	-0.00175731	00:05.6	-0.00062035
00:05.6	-0.00172929	00:05.6	-0.000615961
00:05.6	-0.00170139	00:05.6	-0.000611557
00:05.6	-0.00167348	00:05.6	-0.000607136
00:05.6	-0.00164537	00:05.6	-0.000602699
00:05.6	-0.00161681	00:05.6	-0.000598245
00:05.6	-0.00158756	00:05.6	-0.000593774
00:05.6	-0.00155742	00:05.6	-0.000589289
00:05.6	-0.00152626	00:05.6	-0.000584794
00:05.6	-0.00149404	00:05.6	-0.000580294
00:05.6	-0.00146084	00:05.6	-0.000575796
00:05.6	-0.00142684	00:05.6	-0.000571305
00:05.6	-0.00139231	00:05.6	-0.000566825
00:05.6	-0.00135754	00:05.6	-0.000562362
00:05.6	-0.00132286	00:05.6	-0.00055792
00:05.6	-0.00128855	00:05.6	-0.000553506
00:05.6	-0.00125485	00:05.6	-0.000549127
00:05.6	-0.0012219	00:05.6	-0.000544791
00:05.6	-0.00118975	00:05.6	-0.000540509
00:05.6	-0.00115838	00:05.6	-0.000536289
00:05.6	-0.00112765	00:05.6	-0.000532142
00:05.7	-0.00109736	00:05.7	-0.000528078
00:05.7	-0.00106731	00:05.7	-0.000524103
00:05.7	-0.00103729	00:05.7	-0.000520224
00:05.7	-0.00100713	00:05.7	-0.000516449
00:05.7	-0.00097676	00:05.7	-0.000512784
00:05.7	-0.000946215	00:05.7	-0.000509238
00:05.7	-0.000915624	00:05.7	-0.00050582
00:05.7	-0.000885214	00:05.7	-0.000502539
00:05.7	-0.000855279	00:05.7	-0.000499401
00:05.7	-0.00082615	00:05.7	-0.000496413
00:05.7	-0.000798151	00:05.7	-0.000493579
00:05.7	-0.000771564	00:05.7	-0.000490904
00:05.7	-0.000746603	00:05.7	-0.000488391
00:05.7	-0.000723389	00:05.7	-0.000486042
00:05.7	-0.000701944	00:05.7	-0.00048386
00:05.7	-0.000682189	00:05.7	-0.000481851
00:05.7	-0.00066397	00:05.7	-0.000480021
00:05.7	-0.000647081	00:05.7	-0.000478378
00:05.7	-0.000631297	00:05.7	-0.00047693
00:05.7	-0.000616412	00:05.7	-0.000475686
00:05.7	-0.000602278	00:05.7	-0.000474649
00:05.7	-0.000588832	00:05.7	-0.000473825
00:05.7	-0.000576116	00:05.7	-0.000473215
00:05.7	-0.000564271	00:05.7	-0.000472818
00:05.7	-0.000553526	00:05.7	-0.000472634
00:05.7	-0.000544163	00:05.7	-0.00047266
00:05.7	-0.000536484	00:05.7	-0.000472893
00:05.7	-0.000530771	00:05.7	-0.000473331
00:05.7	-0.000527254	00:05.7	-0.000473971
00:05.7	-0.000526083	00:05.7	-0.000474807
00:05.7	-0.000527311	00:05.7	-0.000475834
00:05.7	-0.00053089	00:05.7	-0.000477047
00:05.7	-0.000536681	00:05.7	-0.000478441
00:05.7	-0.000544469	00:05.7	-0.000480012
00:05.7	-0.000553994	00:05.7	-0.00048176
00:05.7	-0.000564991	00:05.7	-0.000483685
00:05.7	-0.000577225	00:05.7	-0.00048579
00:05.7	-0.00059053	00:05.7	-0.00048808
00:05.7	-0.000604835	00:05.7	-0.000490553
00:05.7	-0.000620174	00:05.7	-0.000493208
00:05.7	-0.000636676	00:05.7	-0.000496039
00:05.7	-0.000654543	00:05.7	-0.000499036
00:05.7	-0.000674018	00:05.7	-0.000502191
00:05.7	-0.000695346	00:05.7	-0.000505493
00:05.7	-0.000718746	00:05.7	-0.00050893
00:05.7	-0.00074437	00:05.7	-0.000512491
00:05.7	-0.00077229	00:05.7	-0.00051616
00:05.7	-0.00080248	00:05.7	-0.000519925
00:05.7	-0.000834815	00:05.7	-0.000523773
00:05.7	-0.00086908	00:05.7	-0.000527692
00:05.7	-0.000904998	00:05.7	-0.000531669
00:05.7	-0.000942262	00:05.7	-0.00053569
00:05.7	-0.000980573	00:05.7	-0.000539737
00:05.7	-0.00101968	00:05.7	-0.000543793
